BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1130659,349899.0,344587.0,3454
1057375,344286.0,344287.0,3472
1026604,184639.0,184637.0,3493
1011576,66531.0,66530.0,3504
1165849,21246.0,3234.0,3517
1257363,,24763.0,3519
1022086,10727.0,24334.0,3523
1022104,10727.0,24334.0,3523
1011612,24384.0,24334.0,3523
1024281,24384.0,24334.0,3523
1022087,10727.0,24334.0,3523
1024280,24384.0,24334.0,3523
1011647,8871.0,8839.0,3546
1019256,8871.0,8839.0,3546
1019255,8871.0,8839.0,3546
1011664,16197.0,16233.0,3558
1011673,6780.0,6741.0,3563
1053916,22886.0,7845.0,3569
1011710,375502.0,375501.0,3588
1054402,364609.0,364608.0,3593
1011738,12814.0,307837.0,3603
1175339,307838.0,307837.0,3603
1095932,307838.0,307837.0,3603
1175338,307838.0,307837.0,3603
1175336,307838.0,307837.0,3603
1175357,12814.0,307837.0,3603
1134634,383823.0,383824.0,3608
1070880,383823.0,383824.0,3608
1011863,376717.0,376718.0,3614
1014251,370396.0,370397.0,3617
1011822,377665.0,377666.0,3619
1044086,,535970.0,3622
1056409,375966.0,375965.0,3625
1011841,375966.0,375965.0,3625
1011804,375966.0,375965.0,3625
1205977,15013.0,2881.0,3631
1132539,14946.0,2881.0,3631
1059258,375499.0,375314.0,3632
1011865,376718.0,376717.0,3643
1011891,184644.0,184645.0,3652
1011896,19867.0,9705.0,3657
1053156,233276.0,233282.0,3660
1099031,233276.0,233282.0,3660
1099132,233284.0,233282.0,3660
1099133,233284.0,233282.0,3660
1099033,233276.0,233282.0,3660
1073085,233284.0,233282.0,3660
1099030,233276.0,233282.0,3660
1011900,233283.0,233282.0,3660
1072647,233283.0,233282.0,3660
1072649,229764.0,233282.0,3660
1073137,233283.0,233282.0,3660
1073084,233284.0,233282.0,3660
1099131,233284.0,233282.0,3660
1108567,229764.0,233282.0,3660
1053154,233276.0,233282.0,3660
1073086,233284.0,233282.0,3660
1053155,233276.0,233282.0,3660
1099077,233283.0,233282.0,3660
1099074,233283.0,233282.0,3660
1099130,233284.0,233282.0,3660
1073135,233283.0,233282.0,3660
1053167,233276.0,233282.0,3660
1073138,233283.0,233282.0,3660
1099032,233276.0,233282.0,3660
1108569,229764.0,233282.0,3660
1073083,233284.0,233282.0,3660
1072646,229764.0,233282.0,3660
1099076,233283.0,233282.0,3660
1036357,22540.0,22526.0,3664
1059799,101724.0,101727.0,3680
1068010,101724.0,101727.0,3680
1059251,101723.0,101727.0,3680
1067149,101723.0,101727.0,3680
1067150,101723.0,101727.0,3680
1011923,101725.0,101727.0,3680
1069634,101724.0,101727.0,3680
1067158,101723.0,101727.0,3680
1227729,8112.0,22990.0,3683
1185592,27453.0,19626.0,3684
1185593,27453.0,19626.0,3684
1132807,11378.0,11446.0,3687
1249844,11378.0,11446.0,3687
1210205,1095.0,1101.0,3697
1011962,20004.0,1101.0,3697
1207810,12693.0,1101.0,3697
1210206,20004.0,1101.0,3697
1210219,12693.0,1101.0,3697
1210284,12693.0,1101.0,3697
1011964,391165.0,26398.0,3699
1188767,16868.0,32929.0,3700
1188768,16868.0,32929.0,3700
1188766,16879.0,32929.0,3700
1071074,21720.0,4964.0,3702
1297711,4962.0,4964.0,3702
1011971,11711.0,12285.0,3703
1106648,205116.0,12285.0,3703
1174822,11888.0,12285.0,3703
1176109,12232.0,12285.0,3703
1181386,12030.0,12285.0,3703
1174821,12232.0,12285.0,3703
1176110,12147.0,12285.0,3703
