BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1208575,11104.0,11083.0,14274
1208574,11104.0,11083.0,14274
1059344,11104.0,11083.0,14274
1208620,11104.0,11083.0,14274
1208566,11104.0,11083.0,14274
1267872,8959.0,8920.0,14277
1267874,8959.0,8920.0,14277
1059347,8909.0,8920.0,14277
1137948,8909.0,8920.0,14277
1138087,8909.0,8920.0,14277
1271072,8851.0,8920.0,14277
1271073,8851.0,8920.0,14277
1271074,8851.0,8920.0,14277
1267920,8909.0,8920.0,14277
1060866,316477.0,194879.0,14284
1060867,316477.0,194879.0,14284
1060868,316477.0,194879.0,14284
1060869,316477.0,194879.0,14284
1060871,316477.0,194879.0,14284
1097794,316477.0,194879.0,14284
1059408,23189.0,8458.0,14295
1288084,9931.0,9986.0,14301
1059416,9931.0,9986.0,14301
1272358,9931.0,9986.0,14301
1090506,1307.0,1332.0,14314
1059435,25646.0,14281.0,14315
1271315,25646.0,14281.0,14315
1271316,25646.0,14281.0,14315
1271317,25646.0,14281.0,14315
1277101,25680.0,14281.0,14315
1277102,25680.0,14281.0,14315
1270159,25673.0,14281.0,14315
1270160,25673.0,14281.0,14315
1273634,25680.0,14281.0,14315
1135427,25680.0,14281.0,14315
1180052,24784.0,24912.0,14319
1180054,24784.0,24912.0,14319
1180055,24784.0,24912.0,14319
1059439,24871.0,24912.0,14319
1059441,12039.0,24912.0,14319
1175709,24871.0,24912.0,14319
1211245,24871.0,24912.0,14319
1096442,12039.0,24912.0,14319
1175230,12039.0,24912.0,14319
1175228,12039.0,24912.0,14319
1180784,24871.0,24912.0,14319
1179625,11927.0,24912.0,14319
1179626,24745.0,24912.0,14319
1175609,12251.0,12188.0,14321
1175608,12251.0,12188.0,14321
1175610,12251.0,12188.0,14321
1175095,12364.0,12188.0,14321
1131789,12364.0,12188.0,14321
1175092,12417.0,12188.0,14321
1059442,12105.0,12188.0,14321
1250832,12364.0,12188.0,14321
1175594,12364.0,12188.0,14321
1186871,47004.0,75492.0,14325
1059462,17130.0,26664.0,14341
1163964,25781.0,25799.0,14350
1059473,25781.0,25799.0,14350
1126582,25781.0,25799.0,14350
1126583,25781.0,25799.0,14350
1126584,25781.0,25799.0,14350
1067281,199049.0,199048.0,14351
1068385,199049.0,199048.0,14351
1059474,199049.0,199048.0,14351
1067214,199049.0,199048.0,14351
1128874,10612.0,10560.0,14359
1059491,10598.0,10560.0,14359
1059847,10598.0,10560.0,14359
1059509,5666.0,5670.0,14366
1062597,5666.0,5670.0,14366
1286865,6427.0,6428.0,14368
1286359,6479.0,6428.0,14368
1286360,6479.0,6428.0,14368
1286362,6479.0,6428.0,14368
1280853,51163.0,6428.0,14368
1059518,6495.0,6428.0,14368
1286372,6495.0,6428.0,14368
1286373,6495.0,6428.0,14368
1281694,6694.0,22376.0,14395
1281695,6694.0,22376.0,14395
1126398,2467.0,2530.0,14402
1205564,47027.0,1800.0,14409
1089682,47027.0,1800.0,14409
1210478,25307.0,25292.0,14415
1297768,25603.0,20421.0,14416
1224514,2023.0,20421.0,14416
1285860,350047.0,20421.0,14416
1059586,61412.0,20421.0,14416
1060037,26242.0,26240.0,14431
