transf_id,badge
10219,1268994
11433,1268995
11433,1268996
11433,1268997
11433,1268998
11411,1268999
11411,1269000
11411,1269001
23773,1269002
987,1269003
24675,1269004
19983,1269005
987,1269006
970,1269007
970,1269008
970,1269009
970,1269010
11420,1269011
11420,1269012
11420,1269013
11420,1269014
871,1269015
871,1269016
871,1269017
871,1269018
965,1269019
965,1269020
965,1269021
965,1269022
11246,1269023
11246,1269024
11246,1269025
11246,1269026
987,1269027
987,1269028
987,1269029
987,1269030
958,1269031
958,1269032
970,1269033
970,1269034
12014,1269035
12014,1269036
11984,1269037
11984,1269038
12119,1269039
12119,1269040
12038,1269041
12119,1269042
11576,1269043
11570,1269044
78046,1269045
9767,1269046
78049,1269047
78049,1269048
78049,1269049
78049,1269050
935,1269051
19983,1269052
953,1269053
19983,1269054
945,1269055
945,1269056
954,1269057
958,1269058
871,1269059
871,1269060
871,1269061
871,1269062
11420,1269063
11420,1269064
11420,1269065
11420,1269066
11479,1269067
11421,1269068
12157,1269069
11815,1269070
11364,1269071
11364,1269072
11346,1269073
11358,1269074
882,1269075
882,1269076
882,1269077
882,1269078
11635,1269079
11635,1269080
11635,1269081
11635,1269082
12038,1269083
11963,1269084
11963,1269085
12038,1269086
11944,1269087
11861,1269088
10246,1269089
10246,1269090
23583,1269091
23583,1269092
23583,1269093
23583,1269094
23553,1269095
23535,1269096
23535,1269097
23535,1269098
22988,1269099
11584,1269100
22968,1269101
22988,1269102
23001,1269103
22998,1269104
23001,1269105
23001,1269106
9442,1269107
9442,1269108
9442,1269109
9442,1269110
9497,1269111
9442,1269112
9442,1269113
23638,1269114
8774,1269115
8692,1269116
8692,1269117
8749,1269118
935,1269119
935,1269120
929,1269121
945,1269122
9002,1269123
9002,1269124
9002,1269125
8882,1269126
23617,1269127
23617,1269128
23638,1269129
23638,1269130
8340,1269131
8340,1269132
8340,1269133
8340,1269134
909,1269135
909,1269136
919,1269137
885,1269138
9442,1269139
9442,1269140
9442,1269141
9442,1269142
23561,1269143
23561,1269144
23561,1269145
23561,1269146
23018,1269147
22998,1269148
23018,1269149
23001,1269150
23001,1269151
8183,1269152
22987,1269153
22987,1269154
23630,1269155
23630,1269156
23630,1269157
23617,1269158
8790,1269159
8790,1269160
335,1269161
335,1269162
8106,1269163
8165,1269164
8165,1269165
22976,1269166
8165,1269167
8106,1269168
8106,1269169
22988,1269170
23193,1269171
23233,1269172
8723,1269173
8943,1269174
8263,1269175
8439,1269176
8319,1269177
8319,1269178
23001,1269179
23001,1269180
23001,1269181
22987,1269182
22987,1269183
22987,1269184
22987,1269185
22987,1269186
12127,1269187
12127,1269188
12079,1269189
12079,1269190
9919,1269191
9048,1269192
11427,1269193
19875,1269194
23158,1269195
23158,1269196
23202,1269197
23202,1269198
23233,1269199
23260,1269200
23260,1269201
23233,1269202
9484,1269203
9484,1269204
9484,1269205
9484,1269206
9483,1269207
9470,1269208
4242,1269209
9483,1269210
8506,1269211
8506,1269212
8506,1269213
23239,1269214
8586,1269215
8612,1269216
8586,1269217
8610,1269218
9470,1269219
9470,1269220
9470,1269221
9470,1269222
52763,1269223
52763,1269224
52763,1269225
396,1269226
8954,1269227
8886,1269228
8886,1269229
8886,1269230
8954,1269231
8943,1269232
8954,1269233
8943,1269234
12029,1269235
12127,1269236
12079,1269237
12029,1269238
12157,1269239
12109,1269240
12109,1269241
12109,1269242
23350,1269243
8754,1269244
8530,1269245
23439,1269246
8721,1269247
8721,1269248
23230,1269249
23260,1269250
136958,1269251
136958,1269252
136958,1269253
136958,1269254
12089,1269255
12089,1269256
12089,1269257
12089,1269258
24732,1269259
12109,1269260
24732,1269261
11528,1269262
23079,1269263
23235,1269264
23009,1269265
8576,1269266
23511,1269267
8439,1269268
197115,1269269
9048,1269270
11972,1269271
11972,1269272
12043,1269273
11972,1269274
23386,1269275
23386,1269276
23386,1269277
23386,1269278
23386,1269279
9484,1269280
9484,1269281
9484,1269282
8692,1269283
8696,1269284
8696,1269285
8623,1269286
8781,1269287
8781,1269288
8781,1269289
8781,1269290
387,1269291
387,1269292
52763,1269293
52763,1269294
387,1269295
387,1269296
52763,1269297
52763,1269298
8725,1269299
8725,1269300
397,1269301
397,1269302
8559,1269303
8637,1269304
8623,1269305
8637,1269306
23570,1269307
23570,1269308
9258,1269309
23577,1269310
9267,1269311
8958,1269312
9237,1269313
8958,1269314
9423,1269315
10519,1269316
9673,1269317
11360,1269318
23576,1269319
23576,1269320
23576,1269321
23546,1269322
9203,1269323
9203,1269324
9203,1269325
9203,1269326
9257,1269327
9257,1269328
9267,1269329
9267,1269330
406,1269331
406,1269332
396,1269333
396,1269334
335,1269335
335,1269336
335,1269337
335,1269338
243520,1269339
390721,1269340
8341,1269341
12157,1269342
8879,1269343
8879,1269344
8893,1269345
8893,1269346
8559,1269347
38690,1269348
11641,1269349
954,1269350
389,1269351
389,1269352
389,1269353
389,1269354
8945,1269355
8945,1269356
8945,1269357
8804,1269358
404,1269359
404,1269360
8879,1269361
406,1269362
8337,1269363
8342,1269364
8337,1269365
8337,1269366
8790,1269367
8882,1269368
387,1269369
393,1269370
11951,1269371
11943,1269372
11890,1269373
11890,1269374
393,1269375
396,1269376
396,1269377
396,1269378
70689,1269379
70689,1269380
70689,1269381
70689,1269382
8474,1269383
8474,1269384
8474,1269385
8474,1269386
70691,1269387
89898,1269388
89896,1269389
89896,1269390
70691,1269391
89898,1269392
70691,1269393
70691,1269394
89895,1269395
89895,1269396
89895,1269397
89895,1269398
89898,1269399
89898,1269400
70691,1269401
70691,1269402
91488,1269403
91486,1269404
336,1269405
8058,1269406
179850,1269407
23123,1269408
316156,1269409
23004,1269410
70694,1269411
70694,1269412
70694,1269413
70694,1269414
244795,1269415
8308,1269416
244795,1269417
244795,1269418
179850,1269419
8533,1269420
8533,1269421
8533,1269422
336,1269423
336,1269424
23020,1269425
336,1269426
8733,1269427
8392,1269428
23188,1269429
8517,1269430
8015,1269431
8122,1269432
8106,1269433
8103,1269434
70690,1269435
70690,1269436
70690,1269437
70690,1269438
8474,1269439
23542,1269440
224637,1269441
9097,1269442
89895,1269443
89895,1269444
70689,1269445
70689,1269446
8450,1269447
8474,1269448
8450,1269449
8450,1269450
23437,1269451
9162,1269452
9117,1269453
23309,1269454
23016,1269455
9237,1269456
23662,1269457
23511,1269458
70692,1269459
70692,1269460
70691,1269461
70692,1269462
8308,1269463
8308,1269464
8308,1269465
8308,1269466
70693,1269467
70692,1269468
70693,1269469
70693,1269470
9123,1269471
9112,1269472
9112,1269473
9090,1269474
11489,1269475
11489,1269476
24616,1269477
24616,1269478
23820,1269479
9199,1269480
9044,1269481
635,1269482
23260,1269483
23233,1269484
23260,1269485
23260,1269486
23234,1269487
23227,1269488
23234,1269489
23227,1269490
243515,1269491
243515,1269492
23152,1269493
243515,1269494
23176,1269495
8609,1269496
23176,1269497
8609,1269498
8183,1269499
8183,1269500
8183,1269501
8183,1269502
800,1269503
800,1269504
800,1269505
800,1269506
8574,1269507
8537,1269508
8476,1269509
8537,1269510
8476,1269511
8476,1269512
8476,1269513
8476,1269514
23012,1269515
23042,1269516
9154,1269517
23642,1269518
23210,1269519
23210,1269520
23210,1269521
23210,1269522
8574,1269523
8537,1269524
8574,1269525
8574,1269526
717,1269527
24630,1269528
717,1269529
717,1269530
8337,1269531
8337,1269532
8337,1269533
8337,1269534
815,1269535
815,1269536
815,1269537
815,1269538
23227,1269539
8721,1269540
23227,1269541
23260,1269542
23227,1269543
8733,1269544
23227,1269545
23227,1269546
11393,1269547
11393,1269548
11393,1269549
11393,1269550
870,1269551
9410,1269552
906,1269553
870,1269554
8898,1269555
8844,1269556
8844,1269557
8898,1269558
23163,1269559
23163,1269560
23163,1269561
23163,1269562
23158,1269563
23210,1269564
23210,1269565
23042,1269566
24264,1269567
9814,1269568
23465,1269569
12109,1269570
11718,1269571
11705,1269572
9900,1269573
11705,1269574
11389,1269575
11713,1269576
11389,1269577
11866,1269578
822,1269579
822,1269580
822,1269581
822,1269582
9255,1269583
11712,1269584
23401,1269585
23711,1269586
9848,1269587
9848,1269588
9848,1269589
9848,1269590
11699,1269591
11699,1269592
11699,1269593
11699,1269594
822,1269595
822,1269596
822,1269597
822,1269598
800,1269599
840,1269600
840,1269601
825,1269602
23922,1269603
23922,1269604
23922,1269605
23922,1269606
24034,1269607
24034,1269608
24034,1269609
24034,1269610
840,1269611
840,1269612
840,1269613
840,1269614
840,1269615
840,1269616
840,1269617
840,1269618
822,1269619
822,1269620
822,1269621
822,1269622
792,1269623
800,1269624
792,1269625
792,1269626
10257,1269627
10270,1269628
10270,1269629
10257,1269630
4756,1269631
4787,1269632
21669,1269633
4787,1269634
11444,1269635
11444,1269636
11444,1269637
11444,1269638
9234,1269639
23133,1269640
9279,1269641
8183,1269642
10199,1269643
10199,1269644
10199,1269645
10199,1269646
782,1269647
24159,1269648
24159,1269649
921,1269650
9848,1269651
9848,1269652
9778,1269653
9848,1269654
23804,1269655
23804,1269656
23804,1269657
23804,1269658
10237,1269659
10237,1269660
10237,1269661
10270,1269662
343931,1269663
11270,1269664
11270,1269665
11270,1269666
8835,1269668
8835,1269669
406,1269670
11755,1269671
11811,1269672
11755,1269673
11811,1269674
91486,1269675
91486,1269676
23004,1269677
91486,1269678
31366,1269679
31366,1269680
31366,1269681
31366,1269682
91487,1269683
91487,1269684
91487,1269685
91487,1269686
11756,1269687
11750,1269688
11756,1269689
11750,1269690
9137,1269691
9137,1269692
9185,1269693
23514,1269694
9058,1269695
9090,1269696
9090,1269697
23515,1269698
8475,1269699
8444,1269700
8474,1269701
8474,1269702
70692,1269703
70692,1269704
89897,1269705
89897,1269706
243515,1269707
243516,1269708
243516,1269709
940,1269710
23068,1269711
23068,1269712
23068,1269713
23068,1269714
954,1269715
935,1269716
10434,1269717
20311,1269718
8758,1269719
12517,1269720
12355,1269721
11975,1269722
23716,1269723
23716,1269724
23716,1269725
23716,1269726
23695,1269727
23695,1269728
23695,1269729
23695,1269730
89898,1269731
89898,1269732
89898,1269733
89898,1269734
23211,1269735
8561,1269736
8626,1269737
8696,1269738
23695,1269739
23695,1269740
23695,1269741
23695,1269742
23716,1269743
23716,1269744
23716,1269745
23716,1269746
70689,1269747
89896,1269748
70690,1269749
89896,1269750
8943,1269751
228155,1269752
8886,1269753
23163,1269754
23695,1269755
23695,1269756
9486,1269757
23695,1269758
91486,1269759
91486,1269760
91486,1269761
91486,1269762
23711,1269763
9461,1269764
9461,1269765
9461,1269766
23704,1269767
23704,1269768
23704,1269769
23704,1269770
8798,1269771
8798,1269772
8798,1269773
8798,1269774
8733,1269775
8733,1269776
23394,1269777
8733,1269778
9619,1269779
9619,1269780
9617,1269781
9617,1269782
9648,1269783
9648,1269784
9648,1269785
9682,1269786
23383,1269787
23383,1269788
23383,1269789
23326,1269790
23504,1269791
23504,1269792
23504,1269793
23504,1269794
8733,1269795
8798,1269796
8798,1269797
8733,1269798
23347,1269799
23347,1269800
23383,1269801
23347,1269802
23490,1269803
23326,1269804
23326,1269805
23230,1269806
8721,1269807
23326,1269808
8721,1269809
23326,1269810
24869,1269811
12079,1269812
12189,1269813
12151,1269814
11930,1269815
11964,1269816
11930,1269817
11930,1269818
11371,1269819
11486,1269820
11371,1269821
11486,1269822
8995,1269823
23504,1269824
8995,1269825
23504,1269826
23222,1269827
23222,1269828
23222,1269829
23222,1269830
8058,1269831
8058,1269832
8058,1269833
8058,1269834
8123,1269835
23241,1269836
23889,1269837
23026,1269838
11919,1269839
12300,1269840
635,1269841
10996,1269842
9655,1269843
23773,1269844
23766,1269845
9682,1269846
23856,1269847
23856,1269848
23856,1269849
9725,1269850
23651,1269851
23847,1269852
23847,1269853
23847,1269854
23005,1269855
23005,1269856
23005,1269857
23005,1269858
11573,1269859
11573,1269860
11573,1269861
11573,1269862
11572,1269863
11572,1269864
11572,1269865
11572,1269866
24058,1269867
24058,1269868
24058,1269869
24058,1269870
24037,1269871
24037,1269872
24037,1269873
24037,1269874
11573,1269875
11573,1269876
11573,1269877
11573,1269878
11581,1269879
11584,1269880
11584,1269881
11581,1269882
24058,1269883
24033,1269884
24033,1269885
24037,1269886
24058,1269887
24058,1269888
24058,1269889
24058,1269890
11625,1269891
11625,1269892
11625,1269893
11625,1269894
11581,1269895
11581,1269896
11581,1269897
11625,1269898
11581,1269899
11581,1269900
11581,1269901
11581,1269902
9867,1269903
9963,1269904
9812,1269905
9812,1269906
11568,1269907
330,1269908
925,1269909
870,1269910
11568,1269912
11568,1269913
11568,1269914
24037,1269915
24037,1269916
24037,1269917
24037,1269918
24033,1269919
4482,1269920
892,1269921
24033,1269922
11572,1269923
11572,1269924
11572,1269925
11572,1269926
11584,1269927
11584,1269928
11584,1269929
11584,1269930
24058,1269931
24058,1269932
24058,1269933
24058,1269934
24027,1269935
24027,1269936
24027,1269937
24027,1269938
11568,1269939
11568,1269940
11572,1269941
11568,1269942
11568,1269943
11573,1269944
11573,1269945
11568,1269946
11573,1269947
11573,1269948
11573,1269949
11573,1269950
11573,1269951
11581,1269952
11635,1269953
11581,1269954
11395,1269955
11395,1269956
11410,1269957
11395,1269958
9347,1269959
9347,1269960
9347,1269961
9347,1269962
919,1269963
919,1269964
909,1269965
929,1269966
11365,1269967
11365,1269968
11637,1269969
954,1269970
809,1269971
809,1269972
831,1269973
809,1269974
831,1269975
809,1269976
831,1269977
829,1269978
923,1269979
940,1269980
940,1269981
940,1269982
909,1269983
940,1269984
923,1269985
923,1269986
809,1269987
809,1269988
784,1269989
779,1269990
11418,1269991
11418,1269992
925,1269993
891,1269994
11345,1269995
11345,1269996
11345,1269997
11345,1269998
831,1269999
860,1270000
867,1270001
906,1270002
11448,1270003
11448,1270004
11448,1270005
11410,1270006
11448,1270007
11448,1270008
809,1270009
11448,1270010
957,1270011
957,1270012
957,1270013
11712,1270015
11612,1270016
11712,1270017
11712,1270018
11395,1270019
11395,1270020
23562,1270021
11410,1270022
9881,1270023
377931,1270024
377931,1270025
377931,1270026
11621,1270027
11621,1270028
11621,1270029
11630,1270030
11700,1270031
11700,1270032
11700,1270033
11700,1270034
9923,1270035
136958,1270036
9962,1270037
62685,1270038
20265,1270039
20265,1270040
20265,1270041
20265,1270042
849,1270043
867,1270044
849,1270045
867,1270046
854,1270047
854,1270048
831,1270049
854,1270050
9477,1270051
9477,1270052
9477,1270053
9477,1270054
9461,1270055
9461,1270056
9461,1270057
9461,1270058
23623,1270059
23623,1270060
23623,1270061
23623,1270062
9725,1270063
9725,1270064
9725,1270065
9725,1270066
115819,1270067
115819,1270068
115819,1270069
115819,1270070
24030,1270071
10126,1270072
10142,1270073
10011,1270074
156797,1270075
156797,1270076
156797,1270077
156797,1270078
8906,1270079
8637,1270080
8906,1270081
8869,1270082
9950,1270083
9944,1270084
9950,1270085
9883,1270086
115819,1270087
115819,1270088
115819,1270089
115819,1270090
70694,1270091
70693,1270092
70693,1270093
70692,1270094
156798,1270095
89897,1270096
89897,1270097
89897,1270098
9800,1270099
9800,1270100
9800,1270101
9825,1270102
9529,1270103
9529,1270104
9529,1270105
9529,1270106
9642,1270107
9558,1270108
9642,1270109
9642,1270110
23440,1270111
23440,1270112
23440,1270113
23440,1270114
9944,1270115
9917,1270116
10011,1270117
23969,1270118
9944,1270119
10011,1270120
9997,1270121
9950,1270122
23623,1270123
23623,1270124
23623,1270125
23623,1270126
23662,1270127
23662,1270128
23662,1270129
23662,1270130
9950,1270131
9822,1270133
9883,1270134
9883,1270135
23921,1270136
9944,1270137
9944,1270138
8142,1270139
23073,1270140
23071,1270141
8142,1270142
23632,1270143
23632,1270144
9222,1270145
23578,1270146
20268,1270147
1870,1270148
20268,1270149
20268,1270150
14688,1270151
14281,1270152
14281,1270153
14281,1270154
14612,1270155
14688,1270156
14688,1270157
14688,1270158
25673,1270159
25673,1270160
25668,1270161
25668,1270162
235201,1270163
1943,1270164
235201,1270165
20323,1270166
26655,1270167
26655,1270168
26655,1270169
17153,1270170
14864,1270171
14864,1270172
14870,1270173
14917,1270174
24447,1270175
24447,1270176
24447,1270177
24447,1270178
235201,1270179
235201,1270180
235201,1270181
235201,1270182
14493,1270183
14509,1270184
14509,1270185
14509,1270186
10991,1270187
10968,1270188
10968,1270189
10968,1270190
14798,1270191
14798,1270192
14747,1270193
14798,1270194
1917,1270195
1943,1270196
20323,1270197
20323,1270198
378268,1270199
378268,1270200
378268,1270201
378268,1270202
20268,1270203
20268,1270204
20268,1270205
20268,1270206
14281,1270207
14281,1270208
14323,1270209
14323,1270210
235201,1270211
20323,1270212
235201,1270213
235201,1270214
21608,1270215
21608,1270216
21607,1270217
21607,1270218
8680,1270219
8680,1270221
8680,1270222
14551,1270223
14551,1270224
14612,1270225
14612,1270226
8680,1270227
8680,1270228
8680,1270229
8847,1270230
378268,1270231
20323,1270232
20323,1270233
378268,1270234
14300,1270235
14333,1270236
14509,1270237
14509,1270238
14612,1270239
14612,1270240
14612,1270241
14688,1270242
9494,1270243
23698,1270244
23698,1270245
23698,1270246
9494,1270247
23698,1270248
9494,1270249
9494,1270250
23754,1270251
23754,1270252
9581,1270253
9494,1270254
9470,1270255
9470,1270256
9484,1270257
9483,1270258
9653,1270259
9653,1270260
9640,1270261
23820,1270262
23827,1270263
9712,1270264
9784,1270265
9712,1270266
9452,1270267
23698,1270268
23698,1270269
23698,1270270
23698,1270271
9452,1270272
23722,1270273
23722,1270274
9780,1270275
8266,1270276
9784,1270277
9780,1270278
23791,1270279
23791,1270280
9640,1270281
23820,1270282
2376,1270283
2338,1270284
2338,1270285
2405,1270286
9917,1270287
9917,1270288
9866,1270289
23885,1270290
9654,1270291
23826,1270292
9640,1270293
9654,1270294
23791,1270295
9704,1270296
9704,1270297
23791,1270298
23904,1270299
23885,1270300
9925,1270301
9925,1270302
8058,1270303
8027,1270304
8027,1270305
8027,1270306
9704,1270307
23820,1270308
9704,1270309
9704,1270310
9757,1270311
9697,1270312
9757,1270314
23860,1270315
23250,1270316
23222,1270317
23250,1270318
23904,1270319
23904,1270320
23904,1270321
23885,1270322
11177,1270323
11436,1270324
8957,1270325
8006,1270326
8533,1270327
8533,1270328
8533,1270329
8533,1270330
24610,1270331
24616,1270332
24616,1270333
506645,1270334
9442,1270335
9497,1270336
23704,1270337
23704,1270338
14986,1270339
15003,1270340
14986,1270341
15003,1270342
4722,1270343
4722,1270344
4723,1270345
4723,1270346
14688,1270347
14645,1270348
14688,1270349
14612,1270350
4644,1270351
208635,1270352
4666,1270353
208635,1270354
9052,1270355
14700,1270356
14700,1270357
9108,1270358
8033,1270359
7979,1270360
22823,1270361
8120,1270362
4560,1270363
4560,1270364
4560,1270365
4560,1270366
22565,1270367
7133,1270368
7195,1270369
7231,1270370
14962,1270371
14986,1270372
14986,1270373
14986,1270374
15003,1270375
15003,1270376
15003,1270377
15003,1270378
8840,1270379
8840,1270380
8840,1270381
8840,1270382
20371,1270383
20357,1270384
20371,1270385
20357,1270386
111034,1270387
111034,1270388
8910,1270389
8910,1270390
8939,1270391
23428,1270392
8939,1270393
23428,1270394
4493,1270395
4493,1270396
4493,1270397
4531,1270398
37121,1270399
7522,1270400
6814,1270401
5934,1270402
111034,1270403
111033,1270404
111033,1270405
111034,1270406
111033,1270407
111033,1270408
111033,1270409
66856,1270410
8939,1270411
8939,1270412
8939,1270413
8939,1270414
4648,1270415
4606,1270416
4606,1270417
4606,1270418
8939,1270419
23428,1270420
23428,1270421
8840,1270422
4899,1270423
4899,1270424
4899,1270425
4899,1270426
4531,1270427
4560,1270428
4560,1270429
4531,1270430
7053,1270431
22917,1270432
6905,1270433
6485,1270434
8290,1270435
8290,1270436
8290,1270437
23092,1270438
8314,1270439
23123,1270440
23123,1270441
8058,1270442
23085,1270443
23085,1270444
8360,1270445
23085,1270446
8257,1270447
8290,1270448
8290,1270449
8290,1270450
23092,1270451
23090,1270452
8257,1270453
8257,1270454
860,1270455
9662,1270456
870,1270457
870,1270458
825,1270459
825,1270460
825,1270461
825,1270462
825,1270463
825,1270464
825,1270465
825,1270466
11345,1270467
11345,1270468
11343,1270469
11345,1270470
23686,1270471
23686,1270472
23686,1270473
23686,1270474
850,1270475
850,1270476
850,1270477
850,1270478
850,1270479
875,1270480
850,1270481
850,1270482
8165,1270483
22998,1270484
23018,1270485
8165,1270486
9631,1270487
8161,1270488
23017,1270489
9631,1270490
8314,1270491
23109,1270492
23109,1270493
23109,1270494
22979,1270495
22979,1270496
22979,1270497
22976,1270498
23092,1270499
23090,1270500
23092,1270501
23092,1270502
8148,1270503
8148,1270504
23017,1270505
23017,1270506
8360,1270507
23092,1270508
8290,1270509
8360,1270510
23056,1270511
23056,1270512
23056,1270513
23056,1270514
9239,1270515
23704,1270516
9239,1270517
23514,1270518
9210,1270519
9184,1270520
9184,1270521
9209,1270522
23686,1270523
23686,1270524
23686,1270525
23686,1270526
849,1270527
377931,1270528
9347,1270529
831,1270530
10881,1270531
10881,1270532
10881,1270533
10881,1270534
136957,1270535
136957,1270536
136958,1270537
136957,1270538
17049,1270539
17049,1270540
17049,1270541
17049,1270542
17051,1270543
17051,1270544
17051,1270545
17051,1270546
10826,1270547
10826,1270548
10826,1270549
10826,1270550
2271,1270551
10826,1270552
10826,1270553
2271,1270554
17049,1270555
17049,1270556
17049,1270557
17049,1270558
17049,1270559
17049,1270560
17049,1270561
17049,1270562
10881,1270563
10881,1270564
10881,1270565
10881,1270566
10881,1270567
10881,1270568
10881,1270569
10881,1270570
17051,1270571
17051,1270572
17051,1270573
17051,1270574
21597,1270575
4588,1270576
17049,1270577
17035,1270578
17035,1270579
17035,1270580
17035,1270581
17035,1270582
17035,1270583
17035,1270584
17035,1270585
17035,1270586
10761,1270587
10761,1270588
24424,1270589
10761,1270590
24424,1270591
4673,1270592
4668,1270593
4673,1270594
26633,1270595
26633,1270596
26633,1270597
26633,1270598
21598,1270599
21598,1270600
21600,1270601
21598,1270602
4703,1270603
4703,1270604
4703,1270605
4704,1270606
4589,1270607
4589,1270608
4589,1270609
4589,1270610
16945,1270611
16945,1270612
16945,1270613
16945,1270614
17029,1270615
17029,1270616
17029,1270617
17029,1270618
4589,1270619
4589,1270620
4589,1270621
4589,1270622
17004,1270623
17004,1270624
17004,1270625
17004,1270626
11366,1270627
343988,1270629
16717,1270630
20556,1270631
20515,1270632
20556,1270633
20556,1270634
98843,1270635
98843,1270636
98843,1270637
98843,1270638
24043,1270639
935,1270640
9446,1270641
10154,1270642
9012,1270643
9012,1270644
9012,1270645
9012,1270646
9119,1270647
9243,1270648
9243,1270649
9243,1270650
4563,1270651
4563,1270652
17204,1270653
20490,1270654
4509,1270659
229443,1270660
229443,1270661
4507,1270662
9011,1270663
9011,1270664
9011,1270665
9011,1270666
9933,1270667
9815,1270668
9365,1270669
23938,1270670
23839,1270671
25690,1270672
25690,1270673
9913,1270674
14831,1270675
111032,1270676
111032,1270677
111032,1270678
9288,1270679
9326,1270680
9326,1270681
9326,1270682
25531,1270683
13703,1270684
13678,1270685
13800,1270686
542509,1270687
536191,1270688
536191,1270689
542541,1270690
1920,1270691
25567,1270692
1920,1270693
1912,1270694
20445,1270695
255036,1270696
2033,1270697
255036,1270698
9108,1270699
9190,1270700
9190,1270701
9108,1270702
9100,1270703
9100,1270704
9100,1270705
9149,1270706
9108,1270707
4536,1270708
4536,1270709
9108,1270710
23532,1270711
9230,1270712
9179,1270713
23532,1270714
4536,1270715
9149,1270716
9149,1270717
4558,1270718
10991,1270719
10991,1270720
10991,1270721
10991,1270722
2328,1270723
375247,1270724
20540,1270725
20575,1270726
506685,1270727
389930,1270728
477904,1270729
391379,1270730
473119,1270731
536366,1270732
536366,1270733
501884,1270734
14960,1270735
14976,1270736
14960,1270737
14976,1270738
25875,1270739
25668,1270740
14669,1270741
25690,1270742
20518,1270743
20547,1270744
20547,1270745
20547,1270746
410539,1270747
410539,1270748
410539,1270749
410539,1270750
497072,1270751
468228,1270752
535856,1270753
468228,1270754
4536,1270755
4558,1270756
4536,1270757
4558,1270758
24465,1270759
24465,1270760
24465,1270761
24465,1270762
24465,1270763
24465,1270764
24465,1270765
24465,1270766
22203,1270767
22203,1270768
22203,1270769
6185,1270770
7134,1270771
7134,1270772
22664,1270773
7134,1270774
14866,1270775
14906,1270776
14612,1270777
14612,1270778
506642,1270779
482621,1270780
384381,1270781
482620,1270782
391152,1270783
473119,1270784
449042,1270785
477906,1270786
14831,1270787
14864,1270788
14906,1270789
14864,1270790
14669,1270791
14669,1270792
25875,1270793
14598,1270794
14929,1270795
14929,1270796
14929,1270797
14831,1270798
14857,1270799
14755,1270800
14857,1270801
14857,1270802
24460,1270803
24460,1270804
24460,1270805
24460,1270806
22211,1270807
22211,1270808
22211,1270809
22211,1270810
25954,1270811
24465,1270812
24465,1270813
24465,1270814
24465,1270815
24465,1270816
24465,1270817
24465,1270818
14540,1270819
14468,1270820
14540,1270821
14624,1270822
14468,1270823
14468,1270824
14468,1270825
14468,1270826
14468,1270827
14468,1270828
14468,1270829
14540,1270830
751,1270831
10152,1270832
9782,1270833
10204,1270834
15681,1270835
9255,1270836
8269,1270837
3182,1270838
23404,1270839
243516,1270840
9640,1270841
875,1270842
10738,1270843
21597,1270844
20435,1270845
21585,1270846
21595,1270847
14540,1270848
14540,1270849
14540,1270850
867,1270851
891,1270852
12157,1270853
21558,1270854
196795,1270855
21563,1270856
21563,1270857
4393,1270858
9705,1270859
23830,1270860
23532,1270861
10040,1270862
14089,1270863
14089,1270864
14089,1270865
14089,1270866
135032,1270867
21597,1270868
135032,1270869
135032,1270870
31366,1270871
31366,1270872
31366,1270873
31366,1270874
31366,1270875
31366,1270876
31366,1270877
31366,1270878
383533,1270879
383533,1270880
383533,1270881
383533,1270882
749,1270883
749,1270884
749,1270885
749,1270886
749,1270887
10926,1270888
749,1270889
749,1270890
22452,1270891
22452,1270892
6391,1270893
22452,1270894
9886,1270895
9886,1270896
9916,1270897
9886,1270898
16827,1270899
243516,1270900
13029,1270901
16827,1270902
8973,1270903
8248,1270904
19417,1270905
10161,1270906
10881,1270907
10881,1270908
10881,1270909
10881,1270910
10881,1270911
10881,1270912
10881,1270913
10881,1270914
11712,1270915
11713,1270916
11713,1270917
11713,1270918
840,1270919
840,1270920
840,1270921
840,1270922
8499,1270923
8450,1270924
8499,1270925
8499,1270926
8421,1270927
8421,1270928
8421,1270929
8421,1270930
967,1270931
948,1270932
9236,1270933
23451,1270934
822,1270935
822,1270936
822,1270937
822,1270938
9202,1270939
9202,1270940
9202,1270941
9202,1270942
9227,1270943
9227,1270944
9213,1270945
9213,1270946
772,1270947
11461,1270948
893,1270949
779,1270950
822,1270951
822,1270952
822,1270953
822,1270954
891,1270955
875,1270956
906,1270957
906,1270958
9234,1270959
9123,1270960
9123,1270961
9234,1270962
23778,1270963
23778,1270964
23778,1270965
9627,1270966
9655,1270967
9627,1270968
9655,1270969
8954,1270970
8450,1270971
8450,1270972
8450,1270973
8499,1270974
8499,1270975
8450,1270976
8499,1270977
8499,1270978
23166,1270979
11641,1270980
11641,1270981
11641,1270982
11621,1270983
11641,1270984
11641,1270985
11621,1270986
10662,1270987
24398,1270988
9106,1270989
24456,1270990
8345,1270991
8345,1270992
8345,1270993
8345,1270994
9157,1270995
9157,1270996
9228,1270997
9089,1270998
23457,1270999
23457,1271000
23457,1271001
23457,1271002
10377,1271003
24381,1271004
23109,1271005
22979,1271006
11712,1271007
11712,1271008
11712,1271009
11712,1271010
8499,1271011
8450,1271012
8499,1271013
8450,1271014
8474,1271015
8474,1271016
8474,1271017
8474,1271018
8444,1271019
8444,1271020
8474,1271021
8444,1271022
22996,1271023
8460,1271024
376,1271025
8228,1271026
23572,1271027
9221,1271028
23590,1271029
23590,1271030
43197,1271031
43197,1271032
6359,1271033
22979,1271034
9381,1271035
