BADGE,RECOMMENDED_TRANSFORMER,CONSENSUS_TIER,IN_V1,IN_V1_HIGH_CONF,IN_V2,IN_V2_HIGH_CONF,RECOMMENDATION_TYPE,BADGE_ADDRESS,BADGE_CITY,BADGE_FEEDERID,CURRENT_TX_FEEDERID,RECOMMENDED_TX_FEEDERID,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,V1_CLUSTER_SIZE,V1_MAPPED_PEERS,V1_CONFIDENCE_GAP,V1_MAJORITY_SHARE,V1_PEER_STABILITY,V1_RECOMMENDATION_STABILITY,V2_CLUSTER_SIZE,V2_MAPPED_PEERS,V2_CONFIDENCE_GAP,V2_MAJORITY_SHARE,V2_PEER_STABILITY,V2_RECOMMENDATION_STABILITY
1221857,11408,both_seen,True,False,True,False,same_feeder_ambiguous,3540 AUSTIN BLUFFS PKWY,COLO SPGS,12CD-1,12CD-1,12CD-1,7.5,64.3,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1221921,20261,both_seen,True,False,True,False,cross_feeder_likely_gis_error,"404 W FONTANERO ST, LIGHTS",COLO SPGS,12FT-4,12FT-4,12FT-2,40.0,48.6,4,4,0.0,0.25,0.333,0.333,4,4,0.0,0.25,0.333,0.333
1221923,20261,both_seen,True,False,True,False,same_feeder_ambiguous,"404 W FONTANERO ST, ELEC3",COLO SPGS,12FT-2,12FT-2,12FT-2,50.2,181.1,4,4,0.0,0.25,0.481,0.556,4,4,0.0,0.25,0.333,0.333
1222208,12084,both_seen,True,False,True,False,same_feeder_ambiguous,4670 PICTURESQUE CIR,COLO SPGS,13RI-9,13RI-9,13RI-9,12.8,54.1,10,10,0.0,0.5,0.815,0.667,10,10,0.0,0.5,1.0,1.0
1222228,12435,both_seen,True,False,True,False,same_feeder_ambiguous,3630 KNOLL LN APT 108,COLO SPGS,12CD-2,12CD-2,12CD-2,36.4,26.6,6,6,0.0,0.5,0.8,0.889,6,6,0.0,0.5,1.0,1.0
1222230,12435,both_seen,True,False,True,False,same_feeder_ambiguous,3630 KNOLL LN APT 106,COLO SPGS,12CD-2,12CD-2,12CD-2,32.9,21.7,6,6,0.0,0.5,0.778,0.889,6,6,0.0,0.5,1.0,1.0
1222231,12435,both_seen,True,False,True,False,same_feeder_ambiguous,3630 KNOLL LN APT 105,COLO SPGS,12CD-2,12CD-2,12CD-2,31.8,19.9,6,6,0.0,0.5,0.867,1.0,6,6,0.0,0.5,1.0,1.0
1222400,11225,both_seen,True,False,True,False,same_feeder_ambiguous,4335 SEDATE LN,COLO SPGS,13RI-9,13RI-9,13RI-9,40.0,178.8,14,14,0.0,0.3571,0.667,0.444,10,10,0.0,0.5,0.815,0.667
1222449,11225,both_seen,True,False,True,False,same_feeder_ambiguous,4355 SEDATE LN,COLO SPGS,13RI-9,13RI-9,13RI-9,19.1,170.6,14,14,0.0,0.3571,0.667,0.444,10,10,0.0,0.5,0.815,0.667
1222451,11225,both_seen,True,False,True,False,same_feeder_ambiguous,4345 SEDATE LN,COLO SPGS,13RI-9,13RI-9,13RI-9,24.7,171.4,14,14,0.0,0.3571,0.667,0.444,10,10,0.0,0.5,0.815,0.667
1222506,12594,both_seen,True,False,True,False,same_feeder_ambiguous,3485 REBECCA LN APT JKL+M,COLO SPGS,13RI-2,13RI-2,13RI-2,11.6,19.9,2,2,0.0,0.5,0.444,0.444,2,2,0.0,0.5,1.0,1.0
1222510,12607,both_seen,True,False,True,False,same_feeder_ambiguous,"3230 VAN TEYLINGEN DR, APT E+F",COLO SPGS,13RI-2,13RI-2,13RI-2,9.7,151.2,23,23,0.0,0.087,0.763,0.333,23,23,0.0,0.087,0.485,0.333
1222511,12607,both_seen,True,False,True,False,same_feeder_ambiguous,"3230 VAN TEYLINGEN DR, APT ABC+D",COLO SPGS,13RI-2,13RI-2,13RI-2,9.3,145.1,23,23,0.0,0.087,0.734,0.333,23,23,0.0,0.087,0.758,1.0
1222530,11694,both_seen,True,False,True,False,same_feeder_ambiguous,3828 ORO BLANCO DR,COLO SPGS,13RI-4,13RI-4,13RI-4,15.6,62.5,6,6,0.0,0.5,0.978,0.889,6,6,0.0,0.5,1.0,1.0
1222666,9703,both_seen,True,False,True,False,same_feeder_ambiguous,1445 ROCKHURST BLVD,COLO SPGS,12WN-23,12WN-23,12WN-23,40.1,79.0,16,16,0.0,0.3125,0.785,0.556,16,16,0.0,0.3125,1.0,1.0
1222796,537444,both_seen,True,False,True,False,same_feeder_ambiguous,"3450 EVELYN LN, SPKG",COLO SPGS,13HL-1,13HL-1,13HL-1,32.8,116.7,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1222974,11632,both_seen,True,False,True,False,same_feeder_ambiguous,3011 BRENNER PL,COLO SPGS,13RI-2,13RI-2,13RI-2,23.8,156.3,13,13,0.0,0.3846,1.0,1.0,13,13,0.0,0.3846,1.0,1.0
1222980,11632,both_seen,True,False,True,False,same_feeder_ambiguous,3006 BRENNER PL,COLO SPGS,13RI-2,13RI-2,13RI-2,41.1,121.4,13,13,0.0,0.3846,1.0,1.0,13,13,0.0,0.3846,1.0,1.0
1222981,11632,both_seen,True,False,True,False,same_feeder_ambiguous,3010 BRENNER PL,COLO SPGS,13RI-2,13RI-2,13RI-2,41.0,103.8,13,13,0.0,0.3846,1.0,1.0,13,13,0.0,0.3846,1.0,1.0
1222983,11632,both_seen,True,False,True,False,same_feeder_ambiguous,3007 BRENNER PL,COLO SPGS,13RI-2,13RI-2,13RI-2,20.4,164.8,13,13,0.0,0.3846,1.0,1.0,13,13,0.0,0.3846,1.0,1.0
1223026,11632,both_seen,True,False,True,False,same_feeder_ambiguous,3003 BRENNER PL,COLO SPGS,13RI-2,13RI-2,13RI-2,54.3,183.9,13,13,0.0,0.3846,1.0,1.0,13,13,0.0,0.3846,1.0,1.0
1223182,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3906 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,48.7,94.4,15,15,0.0,0.3333,0.865,0.778,15,15,0.0,0.3333,0.762,1.0
1223183,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3918 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,46.8,187.9,15,15,0.0,0.3333,0.825,0.667,15,15,0.0,0.3333,0.524,0.333
1223248,24310,both_seen,True,False,True,False,same_feeder_ambiguous,4728 MISTY CT,COLO SPGS,13RI-4,13RI-4,13RI-4,81.3,31.1,2,2,0.0,0.5,1.0,0.778,2,2,0.0,0.5,1.0,1.0
1223258,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3909 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,18.3,128.9,15,15,0.0,0.3333,0.865,0.778,15,15,0.0,0.3333,0.762,1.0
1223268,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3910 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,41.9,128.2,15,15,0.0,0.3333,0.865,0.778,15,15,0.0,0.3333,0.762,1.0
1223269,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3922 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,58.7,209.0,15,15,0.0,0.3333,0.825,0.667,15,15,0.0,0.3333,0.524,0.333
1223270,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3918 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,44.3,186.0,15,15,0.0,0.3333,0.825,0.667,15,15,0.0,0.3333,0.524,0.333
1223319,11662,both_seen,True,False,True,False,same_feeder_ambiguous,3913 WESLEY DR,COLO SPGS,13RI-2,13RI-2,13RI-2,19.1,154.8,15,15,0.0,0.3333,0.865,0.778,15,15,0.0,0.3333,0.762,1.0
1224531,17075,both_seen,True,False,True,False,same_feeder_ambiguous,"1032 RICE DR, HSEMTR",COLO SPGS,13HK-2,13HK-2,13HK-2,15.9,120.0,6,6,0.0,0.1667,1.0,1.0,6,6,0.0,0.1667,1.0,1.0
1224533,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3614 PARKMOOR VILLAGE DR,COLO SPGS,13RI-3,13RI-3,13RI-3,7.2,73.8,10,10,0.0,0.1,0.716,0.333,11,11,0.0,0.0909,1.0,1.0
1224536,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3638 PARKMOOR VILLAGE DR,COLO SPGS,13RI-3,13RI-3,13RI-3,9.8,165.2,10,10,0.0,0.1,0.889,0.444,11,11,0.0,0.0909,1.0,1.0
1224537,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3619 REBECCA LN,COLO SPGS,13RI-3,13RI-3,13RI-3,11.1,190.7,10,10,0.0,0.1,0.642,0.444,11,11,0.0,0.0909,1.0,1.0
1224538,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3626 PARKMOOR VILLAGE DR,COLO SPGS,13RI-3,13RI-3,13RI-3,8.0,115.6,10,10,0.0,0.1,0.889,0.444,11,11,0.0,0.0909,1.0,1.0
1224539,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3603 REBECCA LN,COLO SPGS,13RI-3,13RI-3,13RI-3,12.5,223.0,10,10,0.0,0.1,0.889,0.444,11,11,0.0,0.0909,1.0,1.0
1224540,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3635 REBECCA LN,COLO SPGS,13RI-3,13RI-3,13RI-3,9.0,232.4,10,10,0.0,0.1,0.889,0.444,11,11,0.0,0.0909,1.0,1.0
1224946,24241,both_seen,True,False,True,False,same_feeder_ambiguous,"4788 FLINTRIDGE DR, REG PIT",COLO SPGS,13CW-12,13CW-12,13CW-12,10.2,68.5,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1225003,389927,both_seen,True,False,True,False,same_feeder_ambiguous,9767 FEATHERGRASS DR,COLO SPGS,12FR-32,12FR-32,12FR-32,26.6,198.2,10,10,0.0,0.5,0.802,0.556,10,10,0.0,0.5,1.0,1.0
1225068,10777,both_seen,True,False,True,False,same_feeder_ambiguous,4624 WINEWOOD VILLAGE DR,COLO SPGS,12AP-4,12AP-4,12AP-4,18.9,49.5,4,4,0.0,0.5,1.0,1.0,4,4,0.0,0.5,1.0,1.0
1225414,12032,both_seen,True,False,True,False,same_feeder_ambiguous,831 AMSTERDAM DR,COLO SPGS,13HL-1,13HL-1,13HL-1,13.0,168.7,15,15,0.0,0.2667,1.0,1.0,12,12,0.0,0.3333,1.0,1.0
1226055,16694,both_seen,True,False,True,False,same_feeder_ambiguous,1470 STARDUST DR,COLO SPGS,13S-14,13S-14,13S-14,46.4,64.6,2,2,0.0,0.5,1.0,0.889,2,2,0.0,0.5,1.0,1.0
1226124,9338,both_seen,True,False,True,False,same_feeder_ambiguous,3154 VICKERS DR,COLO SPGS,13CW-4,13CW-4,13CW-4,25.7,64.2,6,6,0.0,0.3333,0.956,0.889,6,6,0.0,0.3333,0.733,0.667
1226168,9338,both_seen,True,False,True,False,same_feeder_ambiguous,3146 VICKERS DR,COLO SPGS,13CW-4,13CW-4,13CW-4,8.2,114.0,6,6,0.0,0.3333,0.956,0.889,6,6,0.0,0.3333,0.733,0.667
1226169,9338,both_seen,True,False,True,False,same_feeder_ambiguous,3130 VICKERS DR,COLO SPGS,13CW-4,13CW-4,13CW-4,29.5,120.7,6,6,0.0,0.3333,0.956,0.889,6,6,0.0,0.3333,0.733,0.667
1226463,8360,both_seen,True,False,True,False,same_feeder_ambiguous,6535 BROOK PARK DR,COLO SPGS,13CW-10,13CW-10,13CW-10,24.0,143.4,13,13,0.0,0.3077,0.889,0.667,10,10,0.0,0.4,1.0,1.0
1226465,8360,both_seen,True,False,True,False,same_feeder_ambiguous,6515 BROOK PARK DR,COLO SPGS,13CW-10,13CW-10,13CW-10,30.0,132.6,13,13,0.0,0.3077,0.889,0.667,10,10,0.0,0.4,1.0,1.0
1226786,23350,both_seen,True,False,True,False,same_feeder_ambiguous,6198 SAPPORO DR,COLO SPGS,13CW-4,13CW-4,13CW-4,46.5,123.7,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1226788,23350,both_seen,True,False,True,False,same_feeder_ambiguous,6188 SAPPORO DR,COLO SPGS,13CW-4,13CW-4,13CW-4,25.9,102.8,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1226852,23350,both_seen,True,False,True,False,same_feeder_ambiguous,6178 SAPPORO DR,COLO SPGS,13CW-4,13CW-4,13CW-4,16.7,84.5,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1226860,23350,both_seen,True,False,True,False,same_feeder_ambiguous,6166 SAPPORO DR,COLO SPGS,13CW-4,13CW-4,13CW-4,27.7,66.9,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1227253,12032,both_seen,True,False,True,False,same_feeder_ambiguous,905 VALKENBURG DR,COLO SPGS,13HL-1,13HL-1,13HL-1,9.3,253.9,15,15,0.0,0.2667,1.0,1.0,12,12,0.0,0.3333,1.0,1.0
1227378,9703,both_seen,True,False,True,False,same_feeder_ambiguous,1440 ROCKHURST BLVD,COLO SPGS,12WN-23,12WN-23,12WN-23,37.7,88.9,16,16,0.0,0.3125,0.785,0.556,16,16,0.0,0.3125,1.0,1.0
1227380,9703,both_seen,True,False,True,False,same_feeder_ambiguous,1460 ROCKHURST BLVD,COLO SPGS,12WN-23,12WN-23,12WN-23,53.2,113.2,16,16,0.0,0.3125,0.785,0.556,16,16,0.0,0.3125,1.0,1.0
1227916,555,both_seen,True,False,True,False,same_feeder_ambiguous,5117 DIAMOND DR,COLO SPGS,12AP-4,12AP-4,12AP-4,52.4,101.1,10,10,0.0,0.4,0.704,0.667,10,10,0.0,0.4,0.852,1.0
1228522,555,both_seen,True,False,True,False,same_feeder_ambiguous,5115 DIAMOND DR,COLO SPGS,12AP-4,12AP-4,12AP-4,34.7,82.5,10,10,0.0,0.4,0.704,0.667,10,10,0.0,0.4,0.852,1.0
1228523,555,both_seen,True,False,True,False,same_feeder_ambiguous,5115 DIAMOND DR,COLO SPGS,12AP-4,12AP-4,12AP-4,55.4,102.5,10,10,0.0,0.4,0.704,0.667,10,10,0.0,0.4,0.852,1.0
1228812,9703,both_seen,True,False,True,False,same_feeder_ambiguous,1425 ROCKHURST BLVD,COLO SPGS,12WN-23,12WN-23,12WN-23,41.7,40.9,16,16,0.0,0.3125,0.785,0.556,16,16,0.0,0.3125,1.0,1.0
1228854,9703,both_seen,True,False,True,False,same_feeder_ambiguous,1420 ROCKHURST BLVD,COLO SPGS,12WN-23,12WN-23,12WN-23,40.5,67.8,16,16,0.0,0.3125,0.785,0.556,16,16,0.0,0.3125,1.0,1.0
1229203,558,both_seen,True,False,True,False,same_feeder_ambiguous,4955 TURQUOISE DR,COLO SPGS,12AP-4,12AP-4,12AP-4,31.3,271.7,20,20,0.0,0.3,0.556,0.444,16,16,0.0,0.375,1.0,1.0
1229259,12617,both_seen,True,False,True,False,same_feeder_ambiguous,"3305 W CAREFREE CIR, PARK",COLO SPGS,13RI-3,13RI-3,13RI-3,25.2,112.1,7,7,0.0,0.2857,0.944,0.556,7,7,0.0,0.2857,1.0,1.0
1229363,24264,both_seen,True,False,True,False,cross_feeder_likely_gis_error,4733 RINCON PL,COLO SPGS,13CW-12,13CW-12,13RI-4,38.0,69.6,2,2,0.0,0.5,0.444,0.444,2,2,0.0,0.5,1.0,1.0
1229382,8486,both_seen,True,False,True,False,same_feeder_ambiguous,3167 HEARTHRIDGE CIR,COLO SPGS,13CW-12,13CW-12,13CW-12,12.4,33.4,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1229383,8486,both_seen,True,False,True,False,same_feeder_ambiguous,3159 HEARTHRIDGE CIR,COLO SPGS,13CW-12,13CW-12,13CW-12,15.3,21.7,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1229385,8486,both_seen,True,False,True,False,same_feeder_ambiguous,3165 HEARTHRIDGE CIR,COLO SPGS,13CW-12,13CW-12,13CW-12,17.4,35.2,8,8,0.0,0.5,1.0,1.0,8,8,0.0,0.5,1.0,1.0
1229420,265281,both_seen,True,False,True,False,same_feeder_ambiguous,4639 CEDARMERE DR,COLO SPGS,13CW-12,13CW-12,13CW-12,49.9,92.3,20,20,0.0,0.3,0.731,1.0,20,20,0.0,0.3,0.684,1.0
1229421,265281,both_seen,True,False,True,False,same_feeder_ambiguous,4647 CEDARMERE DR,COLO SPGS,13CW-12,13CW-12,13CW-12,52.3,100.1,20,20,0.0,0.3,0.731,1.0,20,20,0.0,0.3,0.684,1.0
1229427,10599,both_seen,True,False,True,False,same_feeder_ambiguous,4667 WINEWOOD VILLAGE DR,COLO SPGS,12AP-4,12AP-4,12AP-4,30.4,102.8,6,6,0.0,0.3333,0.978,0.556,6,6,0.0,0.3333,1.0,1.0
1229428,10599,both_seen,True,False,True,False,same_feeder_ambiguous,4663 WINEWOOD VILLAGE DR,COLO SPGS,12AP-4,12AP-4,12AP-4,33.0,88.2,6,6,0.0,0.3333,0.978,0.556,6,6,0.0,0.3333,1.0,1.0
1229434,265281,both_seen,True,False,True,False,same_feeder_ambiguous,4623 CEDARMERE DR,COLO SPGS,13CW-12,13CW-12,13CW-12,55.1,64.3,20,20,0.0,0.3,0.731,1.0,20,20,0.0,0.3,0.684,1.0
1229435,265281,both_seen,True,False,True,False,same_feeder_ambiguous,4631 CEDARMERE DR,COLO SPGS,13CW-12,13CW-12,13CW-12,44.8,73.2,20,20,0.0,0.3,0.731,1.0,20,20,0.0,0.3,0.684,1.0
1229454,265281,both_seen,True,False,True,False,same_feeder_ambiguous,5560 COPPER DR,COLO SPGS,13CW-12,13CW-12,13CW-12,77.0,117.9,20,20,0.0,0.3,0.532,0.333,20,20,0.0,0.3,0.544,0.333
1229457,265281,both_seen,True,False,True,False,same_feeder_ambiguous,5590 COPPER DR,COLO SPGS,13CW-12,13CW-12,13CW-12,33.6,118.2,20,20,0.0,0.3,0.532,0.333,20,20,0.0,0.3,0.544,0.333
1229697,558,both_seen,True,False,True,False,same_feeder_ambiguous,5020 SILVER DR,COLO SPGS,12AP-4,12AP-4,12AP-4,27.2,238.1,20,20,0.0,0.3,0.556,0.444,16,16,0.0,0.375,1.0,1.0
1229698,558,both_seen,True,False,True,False,same_feeder_ambiguous,4980 SILVER DR,COLO SPGS,12AP-4,12AP-4,12AP-4,42.8,257.7,20,20,0.0,0.3,0.541,0.444,16,16,0.0,0.375,1.0,1.0
1229699,558,both_seen,True,False,True,False,same_feeder_ambiguous,5020 SILVER DR,COLO SPGS,12AP-4,12AP-4,12AP-4,52.1,230.9,20,20,0.0,0.3,0.548,0.444,16,16,0.0,0.375,1.0,1.0
1229700,558,both_seen,True,False,True,False,same_feeder_ambiguous,5030 SILVER DR,COLO SPGS,12AP-4,12AP-4,12AP-4,64.0,201.4,20,20,0.0,0.3,0.519,0.444,16,16,0.0,0.375,1.0,1.0
1229782,18311,both_seen,True,False,True,False,,,,,,,,,16,16,0.0,0.375,,,16,16,0.0,0.375,1.0,1.0
1232065,20750,both_seen,True,False,True,False,same_feeder_ambiguous,"112 S 28TH ST, HSEMTR",COLO SPGS,13FV-3,13FV-3,13FV-3,63.1,19.6,2,2,0.0,0.5,0.556,0.556,2,2,0.0,0.5,1.0,1.0
1232531,63015,both_seen,True,False,True,False,,,,,,,,,2,2,0.0,0.5,,,2,2,0.0,0.5,1.0,1.0
1232997,26614,both_seen,True,False,True,False,same_feeder_ambiguous,1952 DAWKINS VW,COLO SPGS,13KE-63,13KE-63,13KE-63,10.3,168.7,5,3,0.0,0.3333,0.75,0.333,5,3,0.0,0.3333,1.0,1.0
1233009,26614,both_seen,True,False,True,False,same_feeder_ambiguous,3545 ROSETTE GRV,COLO SPGS,13KE-63,13KE-63,13KE-63,26.0,114.8,5,3,0.0,0.3333,0.75,0.333,5,3,0.0,0.3333,1.0,1.0
1235082,56930,both_seen,True,False,True,False,same_feeder_ambiguous,720 PAISLEY DR,COLO SPGS,12JL-2,12JL-2,12JL-2,66.2,117.6,6,6,0.0,0.5,0.8,0.667,6,6,0.0,0.5,1.0,1.0
1246063,5914,both_seen,True,False,True,False,same_feeder_ambiguous,"9512 INTERSTATE 25, VMS SIGN",USAFA,12KC-31,12KC-31,12KC-31,143.6,154.6,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1247647,365067,both_seen,True,False,True,False,same_feeder_ambiguous,"1219 N CIRCLE DR, CELLSITE",COLO SPGS,13RI-12,13RI-12,13RI-12,130.4,113.2,2,2,0.0,0.5,0.444,0.444,2,2,0.0,0.5,0.333,0.333
1247847,377212,both_seen,True,False,True,False,same_feeder_ambiguous,"1700 S NEVADA AVE, TRF SG",COLO SPGS,13SG-2,13SG-2,13SG-2,34.4,22.1,2,2,0.0,0.5,0.667,0.667,2,2,0.0,0.5,1.0,1.0
1248244,375247,both_seen,True,False,True,False,same_feeder_ambiguous,"484 MANITOU AVE, SPKG",MANITOU,12HY-1,12HY-1,12HY-1,520.5,161.3,2,2,0.0,0.5,0.333,0.333,2,2,0.0,0.5,1.0,1.0
1250042,13823,both_seen,True,False,True,False,same_feeder_ambiguous,"1902 N UNION BLVD, CV",COLO SPGS,12PJ-1,12PJ-1,12PJ-1,12.4,99.5,2,2,0.0,0.5,0.556,0.556,2,2,0.0,0.5,1.0,1.0
1250778,7,both_seen,True,False,True,False,same_feeder_ambiguous,8320 WESTWOOD RD,COLO SPGS,12OV-1,12OV-1,12OV-1,28.5,144.0,4,4,0.0,0.5,0.926,0.889,4,4,0.0,0.5,1.0,1.0
1265287,243520,both_seen,True,False,True,False,same_feeder_ambiguous,"873 DUBLIN BLVD, TRF SG",COLO SPGS,12WN-2,12WN-2,12WN-2,6.9,102.6,3,3,0.0,0.3333,0.556,0.556,3,3,0.0,0.3333,1.0,1.0
1265563,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3578 PARKMOOR VILLAGE DR,COLO SPGS,13RI-3,13RI-3,13RI-3,12.6,70.4,10,10,0.0,0.1,0.716,0.444,11,11,0.0,0.0909,1.0,1.0
1265564,12743,both_seen,True,False,True,False,same_feeder_ambiguous,3668 PARKMOOR VILLAGE DR,COLO SPGS,13RI-3,13RI-3,13RI-3,7.3,107.7,10,10,0.0,0.1,0.889,0.444,11,11,0.0,0.0909,1.0,1.0
1265798,10744,both_seen,True,False,True,False,same_feeder_ambiguous,"4635 HINSDALE WAY, HSEMTRE",COLO SPGS,13RI-4,13RI-4,13RI-4,12.4,38.2,10,10,0.0,0.5,0.815,0.556,10,10,0.0,0.5,1.0,1.0
1266173,9477,both_seen,True,False,True,False,same_feeder_ambiguous,1615 COLGATE DR,COLO SPGS,12WN-23,12WN-23,12WN-23,32.4,219.1,8,8,0.0,0.5,0.746,0.556,8,8,0.0,0.5,1.0,1.0
1266174,9477,both_seen,True,False,True,False,same_feeder_ambiguous,1610 COLGATE DR,COLO SPGS,12WN-23,12WN-23,12WN-23,33.3,175.5,8,8,0.0,0.5,0.746,0.556,8,8,0.0,0.5,1.0,1.0
1266175,9477,both_seen,True,False,True,False,same_feeder_ambiguous,1625 COLGATE DR,COLO SPGS,12WN-23,12WN-23,12WN-23,34.3,210.4,8,8,0.0,0.5,0.746,0.556,8,8,0.0,0.5,1.0,1.0
1266178,9477,both_seen,True,False,True,False,same_feeder_ambiguous,1620 COLGATE DR,COLO SPGS,12WN-23,12WN-23,12WN-23,28.2,166.1,8,8,0.0,0.5,0.746,0.556,8,8,0.0,0.5,1.0,1.0
1266219,9893,both_seen,True,False,True,False,same_feeder_ambiguous,5465 CORDILLERA CT,COLO SPGS,12WR-1,12WR-1,12WR-1,29.1,161.3,11,11,0.0,0.3636,1.0,1.0,11,11,0.0,0.3636,1.0,1.0
1266312,4882,both_seen,True,False,True,False,same_feeder_ambiguous,19 MAPLE AVE,COLO SPGS,13SG-2,13SG-2,13SG-2,48.2,86.6,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1266333,10750,both_seen,True,False,True,False,same_feeder_ambiguous,"4564 CENTENNIAL BLVD, SIGN",COLO SPGS,12RM-4,12RM-4,12RM-4,29.3,69.1,2,2,0.0,0.5,0.444,0.444,2,2,0.0,0.5,1.0,1.0
1266927,23975,both_seen,True,False,True,False,same_feeder_ambiguous,863 PEBBLEWOOD DR,COLO SPGS,12WR-1,12WR-1,12WR-1,23.3,23.9,6,6,0.0,0.5,0.933,0.444,6,6,0.0,0.5,1.0,1.0
1266928,23975,both_seen,True,False,True,False,same_feeder_ambiguous,857 PEBBLEWOOD DR,COLO SPGS,12WR-1,12WR-1,12WR-1,5.4,33.9,6,6,0.0,0.5,0.933,0.444,6,6,0.0,0.5,1.0,1.0
1266997,12113,both_seen,True,False,True,False,same_feeder_ambiguous,5110 WHIP TRL,COLO SPGS,13PR-3,13PR-3,13PR-3,13.4,81.4,18,18,0.0,0.1667,0.753,0.444,18,18,0.0,0.1667,1.0,1.0
1267075,8273,both_seen,True,False,True,False,same_feeder_ambiguous,6515 ASHCROFT DR,COLO SPGS,12WN-2,12WN-2,12WN-2,39.4,187.4,10,10,0.0,0.3,0.926,0.778,10,10,0.0,0.3,1.0,1.0
1267076,8273,both_seen,True,False,True,False,same_feeder_ambiguous,6525 ASHCROFT DR,COLO SPGS,12WN-2,12WN-2,12WN-2,18.5,161.5,10,10,0.0,0.3,0.926,0.778,10,10,0.0,0.3,1.0,1.0
1267123,8273,both_seen,True,False,True,False,same_feeder_ambiguous,6535 ASHCROFT DR,COLO SPGS,12WN-2,12WN-2,12WN-2,15.1,140.2,10,10,0.0,0.3,0.926,0.778,10,10,0.0,0.3,1.0,1.0
1267688,9976,both_seen,True,False,True,False,same_feeder_ambiguous,961 GOLDEN HILLS RD,COLO SPGS,12WR-1,12WR-1,12WR-1,76.0,131.6,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1268111,9247,both_seen,True,False,True,False,same_feeder_ambiguous,5835 LEHMAN DR UNIT 1,COLO SPGS,13CW-2,13CW-2,13CW-2,21.5,41.3,6,6,0.0,0.3333,1.0,1.0,6,6,0.0,0.3333,1.0,1.0
1268148,11986,both_seen,True,False,True,False,same_feeder_ambiguous,870 VONDELPARK DR,COLO SPGS,13HL-1,13HL-1,13HL-1,32.4,55.7,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1268292,11053,both_seen,True,False,True,False,cross_feeder_likely_gis_error,"1083 W GARDEN OF THE GODS RD, CV",COLO SPGS,13HL-1,13HL-1,12RM-4,91.0,383.1,2,2,0.0,0.5,1.0,1.0,2,2,0.0,0.5,1.0,1.0
1268326,8829,both_seen,True,False,True,False,same_feeder_ambiguous,1465 ROCK RIDGE CT,COLO SPGS,13CW-10,13CW-10,13CW-10,22.5,55.2,2,2,0.0,0.5,0.889,0.889,2,2,0.0,0.5,1.0,1.0
1269187,12032,both_seen,True,False,True,False,same_feeder_ambiguous,821 AMSTERDAM DR,COLO SPGS,13HL-1,13HL-1,13HL-1,14.5,188.5,15,15,0.0,0.2667,1.0,1.0,12,12,0.0,0.3333,1.0,1.0
1269188,12032,both_seen,True,False,True,False,same_feeder_ambiguous,811 AMSTERDAM DR,COLO SPGS,13HL-1,13HL-1,13HL-1,30.5,207.5,15,15,0.0,0.2667,1.0,1.0,12,12,0.0,0.3333,1.0,1.0
1269236,12032,both_seen,True,False,True,False,same_feeder_ambiguous,841 AMSTERDAM DR,COLO SPGS,13HL-1,13HL-1,13HL-1,33.6,146.9,15,15,0.0,0.2667,1.0,1.0,12,12,0.0,0.3333,1.0,1.0
