BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1287082,7760.0,22878.0,53079
1287115,7760.0,22878.0,53079
1287117,7760.0,22878.0,53079
1277707,14518.0,14489.0,53083
1279921,14598.0,14489.0,53083
1306900,8558.0,8565.0,53120
1281151,25969.0,14965.0,53135
1278039,14965.0,25947.0,53141
1278045,20317.0,20315.0,53142
1286124,2085.0,152955.0,53145
1278062,2112.0,152955.0,53145
1307368,2190.0,2063.0,53155
1278086,151035.0,2063.0,53155
1278087,2190.0,2063.0,53155
1278097,6916.0,6883.0,53161
1278182,4498.0,4503.0,53177
1278130,21599.0,21595.0,53178
1282459,4503.0,4498.0,53189
1278177,4503.0,4519.0,53191
1278312,20531.0,20490.0,53222
1310042,7873.0,310717.0,53224
1309991,7873.0,310717.0,53224
1309993,7873.0,310717.0,53224
1278334,2321.0,2299.0,53232
1299225,21660.0,4734.0,53243
1299285,21660.0,4734.0,53243
1278534,17102.0,17061.0,53277
1278536,17102.0,17061.0,53277
1278518,17102.0,17061.0,53277
1298184,95007.0,95006.0,53289
1286128,20277.0,20274.0,53290
1301935,7305.0,7208.0,53354
1289366,22686.0,7208.0,53354
1287087,192.0,7208.0,53354
1287090,7388.0,7208.0,53354
1287353,22686.0,7208.0,53354
1280819,22686.0,7208.0,53354
1298276,50216.0,50210.0,53361
1278790,536283.0,375710.0,53363
