BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1289753,9214,9167,49213,8,8,2,6,0.75,0.5,0.914,7,5,5,1.0,2912 ROCHE DR N,COLO SPGS,38.917591029999997,-104.774508119999993,13CW-4,-104.774508119999993,38.917591029999997,38.91763,-104.77449,4.6,False,UG6577,13CW-4,UG Transformer Bank,RVW-189,38.917361800000002,-104.774623710000000,15.000000000000000,UG3838,13CW-4,UG Transformer Bank,RVW-188,38.918028079999999,-104.774265700000001,25.000000000000000,27.4,52.9,same_feeder_ambiguous
1265949,9214,9167,49213,8,8,2,6,0.75,0.5,0.914,7,5,5,1.0,,,38.917629540000000,-104.774489919999994,13CW-4,-104.774489919999994,38.917629540000000,38.91763,-104.77449,0.1,False,UG6577,13CW-4,UG Transformer Bank,RVW-189,38.917361800000002,-104.774623710000000,15.000000000000000,UG3838,13CW-4,UG Transformer Bank,RVW-188,38.918028079999999,-104.774265700000001,25.000000000000000,31.9,48.4,same_feeder_ambiguous
1039174,226242,130540,10693,10,10,1,9,0.9,0.8,0.911,9,5,5,1.0,"9585 GRAND LAWN CIR, SPKG",COLO SPGS,38.970734819999997,-104.731899720000001,13BG-4,-104.731899720000001,38.970734819999997,38.970734,-104.731899,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1042677,22180,6118,11503,10,10,1,9,0.9,0.8,0.911,9,5,5,1.0,9172 ESTEBURY CIR,COLO SPGS,38.959222420000003,-104.743924840000005,13BG-4,-104.743924840000005,38.959222420000003,38.959256,-104.74392,3.8,False,PD968,13BG-4,UG Transformer Bank,RGV-98,38.959185060000003,-104.744392129999994,25.000000000000000,PD965,13BG-4,UG Transformer Bank,RGV-96,38.959140359999999,-104.743331630000000,25.000000000000000,40.6,52.1,same_feeder_ambiguous
1146041,14643,14724,33397,10,10,1,9,0.9,0.8,0.911,9,5,5,1.0,5102 GALLEY RD LOT 326A,COLO SPGS,38.848067010000001,-104.733637529999996,13PV-3,-104.733637529999996,38.848067010000001,38.848111,-104.733643,4.9,False,UG5061,13PV-3,UG Transformer Bank,MCP-19,38.849710780000002,-104.736905849999999,25.000000000000000,UG5074,13PV-3,UG Transformer Bank,MCP-7,38.848966400000002,-104.734727399999997,25.000000000000000,336.9,137.5,same_feeder_ambiguous
1227519,8880,23376,12582,10,10,2,8,0.8,0.6,0.911,9,5,5,1.0,6124 MONTARBOR DR,COLO SPGS,38.920510839999999,-104.762707169999999,12AP-3,-104.762707169999999,38.920510839999999,38.920547,-104.762706,4.0,False,PD2418,12AP-3,UG Transformer Bank,RN-27,38.920657159999998,-104.762048620000002,25.000000000000000,PD2419,12AP-3,UG Transformer Bank,RN-28,38.920836500000000,-104.763444449999994,50.000000000000000,59.2,73.3,same_feeder_ambiguous
1227521,8880,23376,12582,10,10,2,8,0.8,0.6,0.911,9,5,5,1.0,6116 MONTARBOR DR,COLO SPGS,38.920532320000000,-104.762481919999999,12AP-3,-104.762481919999999,38.920532320000000,38.920571,-104.762482,4.3,False,PD2418,12AP-3,UG Transformer Bank,RN-27,38.920657159999998,-104.762048620000002,25.000000000000000,PD2419,12AP-3,UG Transformer Bank,RN-28,38.920836500000000,-104.763444449999994,50.000000000000000,40.0,89.9,same_feeder_ambiguous
1227473,23262,8763,49391,10,10,2,8,0.8,0.6,0.911,9,5,5,1.0,6250 MONTARBOR DR,COLO SPGS,38.921972609999997,-104.764510509999994,12AP-3,-104.764510509999994,38.921972609999997,38.922007,-104.764506,3.8,False,PD2422,12AP-3,UG Transformer Bank,RN-31,38.922368120000002,-104.764396239999996,25.000000000000000,PD2421,12AP-3,UG Transformer Bank,RN-30,38.921836429999999,-104.764269450000000,25.000000000000000,45.1,25.8,same_feeder_ambiguous
1076628,284155,282241,18798,16,16,1,15,0.9375,0.875,0.907,15,5,5,1.0,6269 SAN MATEO DR,COLO SPGS,38.761204509999999,-104.707121830000006,12HZ-12,-104.707121830000006,38.761204509999999,38.761177,-104.707122,3.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1040942,34530,23353,10895,11,11,1,10,0.9091,0.8182,0.9,10,5,5,1.0,"6052 MORSE BLUFF DR, SPKG",COLO SPGS,38.921266090000003,-104.715992430000000,12BG-24,-104.715992430000000,38.921266090000003,38.921266,-104.715992,0.0,False,,,,,,,,,,,,,,,,,unknown_feeder
1042104,344491,391375,4795,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,"3686 GREENWAYS MAIN BLVD, MAIL KIOSK",COLO SPGS,38.882501859999998,-104.713986520000006,13PR-4,-104.713986520000006,38.882501859999998,38.88252,-104.713993,2.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1024899,20857,20823,6993,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,918 N EL PASO ST ADU,COLO SPGS,38.846926099999997,-104.813148330000004,13Y-2,-104.813148330000004,38.846926099999997,38.846926,-104.813148,0.0,False,OH12416,13Y-2,OH Transformer Bank,,38.846588689999997,-104.813182810000001,25.000000000000000,OH12534,13Y-2,OH Transformer Bank,,38.847299669999998,-104.813238729999995,15.000000000000000,37.6,42.3,same_feeder_ambiguous
1132978,7670,7641,7667,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,"3532 WOODLAND HILLS DR, PHONE EQUIPMENT",COLO SPGS,38.932402240000002,-104.756284649999998,13CW-1,-104.756284649999998,38.932402240000002,38.932837,-104.761612,463.3,True,PD248,13CW-1,UG Transformer Bank,RWHV-56,38.932933190000000,-104.756361409999997,25.000000000000000,PD260,13CW-4,UG Transformer Bank,RWHV-65,38.933245720000002,-104.761142390000003,25.000000000000000,59.4,430.5,cross_feeder_likely_gis_error
1037296,22551,6894,7717,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,7840 MANSTON DR,COLO SPGS,38.944803579999999,-104.734285420000006,12BG-21,-104.734285420000006,38.944803579999999,38.944841,-104.734252,5.1,False,PD15145,12BG-21,UG Transformer Bank,RFS-21,38.944375399999998,-104.734054259999994,25.000000000000000,PD15144,12BG-21,UG Transformer Bank,RFS-20,38.945116820000003,-104.734013599999997,25.000000000000000,51.6,42.0,same_feeder_ambiguous
1077335,284158,284157,18670,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,6353 SAN MATEO DR,COLO SPGS,38.762960339999999,-104.705593609999994,12HZ-12,-104.705593609999994,38.762960339999999,38.762932,-104.705593,3.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1196560,11163,11180,38006,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,2445 ROYAL PALM DR,COLO SPGS,38.894390139999999,-104.785971340000003,12C-3,-104.785971340000003,38.894390139999999,38.894395,-104.786018,4.1,False,PD8541,12C-3,UG Transformer Bank,RDT-27,38.894707900000000,-104.785744469999997,15.000000000000000,PD8551,12C-3,UG Transformer Bank,RDT-28,38.894435500000000,-104.786351100000005,25.000000000000000,40.4,33.3,same_feeder_ambiguous
1187329,26227,26204,38945,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,435 GOLD CLAIM TER,COLO SPGS,38.826134650000000,-104.852898120000006,13FV-2,-104.852898120000006,38.826134650000000,38.826208,-104.852951,9.4,False,PD16366,13FV-2,UG Transformer Bank,RCHMS-9,38.825966059999999,-104.853741709999994,50.000000000000000,PD16365,13FV-2,UG Transformer Bank,RCHMS-8,38.826746139999997,-104.852541520000003,50.000000000000000,75.4,74.7,same_feeder_ambiguous
1287260,718,299516,52509,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,4413 FORREST HILL RD APT 7,COLO SPGS,38.895679979999997,-104.844109390000000,13HL-1,-104.844109390000000,38.895679979999997,38.895941,-104.844323,34.4,False,OH29,13HL-1,OH Transformer Bank,,38.895776429999998,-104.843947349999993,50.000000000000000,OH29,13HL-1,OH Transformer Bank,,38.895776429999998,-104.843947349999993,50.000000000000000,17.7,17.7,same_feeder_ambiguous
1302587,6568,6564,53450,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,3150 SOARING BIRD CIR,COLO SPGS,38.950768940000003,-104.770049490000005,13CW-11,-104.770049490000005,38.950768940000003,38.950787,-104.770042,2.1,False,PD3732,13CW-11,UG Transformer Bank,RCFT-7,38.950550069999998,-104.769953360000002,25.000000000000000,PD14880,13CW-11,UG Transformer Bank,RCFT-8,38.950705589999998,-104.770392580000006,25.000000000000000,25.7,30.5,same_feeder_ambiguous
1303499,22294,22290,56409,9,9,1,8,0.8889,0.7778,0.9,8,5,5,1.0,3496 PLANTATION GRV,COLO SPGS,38.952164320000001,-104.759658580000007,13CW-11,-104.759658580000007,38.952164320000001,38.952246,-104.759803,15.4,False,PD16269,13CW-11,UG Transformer Bank,RCCP-22,38.952050059999998,-104.758822780000003,25.000000000000000,PD16267,13CW-11,UG Transformer Bank,RCCP-24,38.952181760000002,-104.760145800000004,25.000000000000000,73.4,42.2,same_feeder_ambiguous
1000803,236,19796,182,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,11115 MIDLAND AVE,GN MTN FLS,38.936472739999999,-105.026414480000000,12GM-4,-105.026414480000000,38.936472739999999,38.936446,-105.026258,13.9,False,OH49399,12GM-4,OH Transformer Bank,,38.936886389999998,-105.026092719999994,15.000000000000000,OH49048,12GM-4,OH Transformer Bank,,38.936133169999998,-105.025478370000002,25.000000000000000,53.8,89.3,same_feeder_ambiguous
1047397,184648,170236,3419,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,"6332 CUMBRE VISTA WAY, SPKG",COLO SPGS,38.950950910000003,-104.709674600000000,12BG-22,-104.709674600000000,38.950950910000003,38.950966,-104.709678,1.7,False,,,,,,,,,,,,,,,,,unknown_feeder
1014796,389917,389916,4672,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,3854 IVY HILL DR,COLO SPGS,38.887650700000002,-104.710141859999993,12ST-3,-104.710141859999993,38.887650700000002,38.887632,-104.710087,5.2,False,,,,,,,,,,,,,,,,,unknown_feeder
1025480,33260,33259,7092,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,"7198 SAND CREST VW, SPKG",COLO SPGS,38.935024509999998,-104.739400320000001,13BG-1,-104.739400320000001,38.935024509999998,38.934951,-104.739347,9.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1302594,449044,449045,9107,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,10778 SPALDING VW,COLO SPGS,38.987272130000001,-104.790417969999993,12KC-14,-104.790417969999993,38.987272130000001,38.987271,-104.790414,0.4,False,,,,,,,,,,,,,,,,,unknown_feeder
1201933,11955,11957,17502,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,5255 WHIP TRL,COLO SPGS,38.885613139999997,-104.732358140000002,13PR-3,-104.732358140000002,38.885613139999997,38.885629,-104.73236,1.8,False,PD7768,13PR-3,UG Transformer Bank,RTHS-165,38.885492730000003,-104.732870489999996,25.000000000000000,PD7769,13PR-3,UG Transformer Bank,RTHS-164,38.885328059999999,-104.732048140000003,25.000000000000000,46.3,41.5,same_feeder_ambiguous
1079224,378177,378176,19232,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,1047 TYRE HTS,COLO SPGS,38.816256660000001,-104.750461450000003,13KE-61,-104.750461450000003,38.816256660000001,38.816229,-104.750455,3.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1084029,16869,16861,21031,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,4229 HALSTEAD CIR,,38.806134759999999,-104.748645429999996,13PV-4,-104.748645429999996,38.806134759999999,38.806189,-104.748944,26.6,False,PD6087,13PV-4,UG Transformer Bank,RH-37,38.805909280000002,-104.748266310000005,25.000000000000000,PD6212,13PV-4,UG Transformer Bank,RH-41,38.805927140000001,-104.749268540000003,25.000000000000000,41.3,58.7,same_feeder_ambiguous
1114277,14082,25621,27931,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,1549 SANDERSON AVE,COLO SPGS,38.855612530000002,-104.733444960000000,13RI-11,-104.733444960000000,38.855612530000002,38.855649,-104.733438,4.1,False,UG4658,13RI-11,UG Transformer Bank,RRH4-14,38.855284070000003,-104.732946740000003,25.000000000000000,UG4658,13RI-11,UG Transformer Bank,RRH4-14,38.855284070000003,-104.732946740000003,25.000000000000000,56.5,56.5,same_feeder_ambiguous
1229336,11968,11975,33998,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,4298 NONCHALANT CIR N,COLO SPGS,38.885282330000003,-104.747921689999998,13RI-3,-104.747921689999998,38.885282330000003,38.885119,-104.747776,22.1,False,UG9737,13RI-3,UG Transformer Bank,RWR-2,38.885427430000000,-104.748087260000005,25.000000000000000,UG9740,13RI-3,UG Transformer Bank,RWR-3,38.885379819999997,-104.747493629999994,25.000000000000000,21.6,38.6,same_feeder_ambiguous
1164858,3595,316475,37207,7,7,1,6,0.8571,0.7143,0.9,6,5,5,1.0,839 E CUCHARRAS ST,COLO SPGS,38.830134190000003,-104.808943679999999,12SF-14,-104.808943679999999,38.830134190000003,38.830222,-104.808961,9.9,False,OH16782,12SF-14,OH Transformer Bank,,38.830034030000000,-104.808889260000001,25.000000000000000,OH16794,12SF-14,OH Transformer Bank,,38.830046670000002,-104.809936260000001,15.000000000000000,12.1,86.5,same_feeder_ambiguous
1027254,23496,9059,5841,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,4905 SETON PL,COLO SPGS,38.918769810000001,-104.738979499999999,12AP-3,-104.738979499999999,38.918769810000001,38.918662,-104.739042,13.2,False,PD8993,12AP-3,UG Transformer Bank,RDR-32,38.918848879999999,-104.738716170000004,25.000000000000000,PD8992,12AP-3,UG Transformer Bank,RDR-30,38.918885230000001,-104.739686899999995,25.000000000000000,24.4,62.5,same_feeder_ambiguous
1027660,23184,23213,7517,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,3810 DOLPHIN CIR,COLO SPGS,38.923432329999997,-104.755129170000004,12AP-3,-104.755129170000004,38.923432329999997,38.923357,-104.755009,13.4,False,UG3015,12AP-3,UG Transformer Bank,RNVS-3,38.923759029999999,-104.755135159999995,25.000000000000000,PD2768,12AP-3,UG Transformer Bank,RNVS-13,38.923232419999998,-104.754724499999995,25.000000000000000,36.3,41.5,same_feeder_ambiguous
1031985,6469,22305,8943,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,8455 CANDLEFLOWER CIR,COLO SPGS,38.951641649999999,-104.745293840000002,13BG-3,-104.745293840000002,38.951641649999999,38.951677,-104.745293,3.9,False,PD1060,13BG-3,UG Transformer Bank,VRM-81,38.951906839999999,-104.745843949999994,25.000000000000000,PD1056,13BG-3,UG Transformer Bank,VRM-79,38.951199780000003,-104.745152660000002,25.000000000000000,56.0,50.6,same_feeder_ambiguous
1089156,14527,31349,21480,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,"1180 CREE DR, SPKG",COLO SPGS,38.849405390000001,-104.704186050000004,12PF-5,-104.704186050000004,38.849405390000001,38.849467,-104.70437,17.3,False,PD21710,12PF-5,UG Transformer Bank,AGT-5,38.849497200000002,-104.703836559999999,25.000000000000000,,,,,,,,31.9,,unknown_feeder
1108975,17298,17266,26518,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,3655 EL MORRO RD LOT 99,COLO SPGS,38.798482129999996,-104.760454179999996,13KE-63,-104.760454179999996,38.798482129999996,38.798755,-104.760323,32.4,False,UG13153,13KE-63,UG Transformer Bank,MPPV-15,38.798464920000001,-104.760710099999997,25.000000000000000,UG13162,13KE-63,UG Transformer Bank,MPPV-20,38.797325620000002,-104.761501190000004,25.000000000000000,22.3,157.4,same_feeder_ambiguous
1216364,26123,26121,32813,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,1921 CALLE DE SEVILLE,COLO SPGS,38.832508630000000,-104.856039129999999,13FV-2,-104.856039129999999,38.832508630000000,38.832583,-104.856143,12.2,False,UG16608,13FV-2,UG Transformer Bank,AVDM-2,38.832190900000001,-104.855367540000003,25.000000000000000,UG16607,13FV-2,UG Transformer Bank,AVDM-1,38.832504470000003,-104.856481889999998,25.000000000000000,68.1,38.4,same_feeder_ambiguous
1178155,20343,20366,41608,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,2577 ROYALTY CT,COLO SPGS,38.859246589999998,-104.858058110000002,13Y-1,-104.858058110000002,38.859246589999998,38.859282,-104.858055,3.9,False,OH24584,13Y-1,OH Transformer Bank,,38.859723950000003,-104.858213980000002,15.000000000000000,OH24575,13Y-1,OH Transformer Bank,,38.857512040000003,-104.858865580000000,25.000000000000000,54.8,205.2,same_feeder_ambiguous
1308463,8168,8092,43764,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,915 WAR EAGLE DR N,COLO SPGS,38.928347850000002,-104.844603500000005,12WN-22,-104.844603500000005,38.928347850000002,38.928386,-104.84462,4.5,False,UG2174,12WN-22,UG Transformer Bank,RCOM-83,38.928156970000003,-104.844177590000001,15.000000000000000,UG2178,12WN-22,UG Transformer Bank,RCOM-82,38.928750290000004,-104.844430180000003,15.000000000000000,42.5,47.2,same_feeder_ambiguous
1196912,11254,11292,44189,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,4102 STANTON ST,COLO SPGS,38.893041719999999,-104.808215219999994,12C-2,-104.808215219999994,38.893041719999999,38.893083,-104.808215,4.6,False,UG11218,12C-2,UG Transformer Bank,RCS-6,38.893326299999998,-104.808334779999996,25.000000000000000,UG11219,12C-2,UG Transformer Bank,RCS-21,38.892861689999997,-104.808475310000006,15.000000000000000,33.3,30.1,same_feeder_ambiguous
1271232,14870,14917,51587,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,336 SUTHERLAND PL,MANITOU,38.846193890000002,-104.895264460000007,13FV-4,-104.895264460000007,38.846193890000002,38.846153,-104.895212,6.4,False,UG20946,13FV-4,UG Transformer Bank,RCH-38,38.846794690000003,-104.895204620000001,25.000000000000000,UG20948,13FV-4,UG Transformer Bank,RCH-49,38.845993399999998,-104.894800640000000,25.000000000000000,67.0,45.9,same_feeder_ambiguous
1279004,281918,20466,53407,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,11 OTOE PL,MANITOU,38.857102130000001,-104.916452230000004,12HY-1,-104.916452230000004,38.857102130000001,38.857138,-104.916451,4.0,False,,,,,,,,OH45997,12HY-1,OH Transformer Bank,,38.856712250000001,-104.916597699999997,25.000000000000000,,45.1,unknown_feeder
1299323,26634,17099,55861,5,5,1,4,0.8,0.6,0.9,4,5,5,1.0,17 NEWPORT CIR,COLO SPGS,38.802105030000000,-104.828807670000003,13SG-2,-104.828807670000003,38.802105030000000,38.802144,-104.828806,4.3,False,UG15827,13SG-2,UG Transformer Bank,RBT-4,38.802473200000001,-104.828507540000004,25.000000000000000,UG15824,13SG-2,UG Transformer Bank,RBT-6,38.802377159999999,-104.829245920000005,25.000000000000000,48.5,48.6,same_feeder_ambiguous
1055060,13284,13341,1391,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,2655 RICHMOND DR,COLO SPGS,38.869824999999999,-104.704743980000003,13PR-4,-104.704743980000003,38.869824999999999,38.869862,-104.704755,4.2,False,PD3240,13PR-4,UG Transformer Bank,RCHN-45,38.870221809999997,-104.705206390000001,25.000000000000000,PD3238,13PR-4,UG Transformer Bank,RCHN-22,38.869452350000003,-104.704758630000001,25.000000000000000,59.6,41.5,same_feeder_ambiguous
1026368,13223,13249,1545,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,6410 PETERSBURG CT,COLO SPGS,38.870795289999997,-104.708374120000002,13PR-4,-104.708374120000002,38.870795289999997,38.870836,-104.708374,4.5,False,PD3222,13PR-4,UG Transformer Bank,RCHN-42,38.871025430000003,-104.708652330000007,25.000000000000000,PD3231,13PR-4,UG Transformer Bank,RCHN-41,38.870743920000002,-104.707966889999994,25.000000000000000,35.1,35.7,same_feeder_ambiguous
1021421,25390,13249,1545,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,1245 PIROS DR,COLO SPGS,38.870406709999997,-104.707482440000007,13PR-4,-104.707482440000007,38.870406709999997,38.870444,-104.707483,4.1,False,PD3230,13PR-4,UG Transformer Bank,RCHN-10,38.870032790000003,-104.707482589999998,25.000000000000000,PD3231,13PR-4,UG Transformer Bank,RCHN-41,38.870743920000002,-104.707966889999994,25.000000000000000,41.6,56.3,same_feeder_ambiguous
1038187,6709,6745,10467,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,8450 AVENS CIR,COLO SPGS,38.947879839999999,-104.748354550000002,13BG-3,-104.748354550000002,38.947879839999999,38.947891,-104.748338,1.9,False,PD2107,13BG-3,UG Transformer Bank,VRM-11,38.948308769999997,-104.748788840000003,25.000000000000000,PD2106,13BG-3,UG Transformer Bank,VRM-10,38.947755549999997,-104.749126500000003,50.000000000000000,60.7,68.2,same_feeder_ambiguous
1038238,6712,6745,10467,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,8485 AVENS CIR,COLO SPGS,38.947877750000004,-104.749307490000007,13BG-3,-104.749307490000007,38.947877750000004,38.947873,-104.749301,0.8,False,PD2111,13BG-3,UG Transformer Bank,VRM-9,38.948202029999997,-104.749600340000001,25.000000000000000,PD2106,13BG-3,UG Transformer Bank,VRM-10,38.947755549999997,-104.749126500000003,50.000000000000000,44.1,20.7,same_feeder_ambiguous
1276241,7299,7330,52625,7,7,1,5,0.7143,0.5714,0.9,6,5,5,1.0,7435 JULYNN RD,COLO SPGS,38.938614739999998,-104.876460969999997,12OV-2,-104.876460969999997,38.938614739999998,38.93862,-104.876504,3.8,False,PD7785,12OV-2,UG Transformer Bank,RLOS-48,38.938984550000001,-104.876990250000006,25.000000000000000,PD7784,12OV-2,UG Transformer Bank,RLOS-46,38.938325530000000,-104.876793809999995,25.000000000000000,61.5,43.2,same_feeder_ambiguous
1088792,349711,349710,12419,13,13,3,10,0.7692,0.5385,0.9,12,5,5,1.0,7220 PREBLE DR,COLO SPGS,38.845768560000003,-104.692965830000006,12CL-12,-104.692965830000006,38.845768560000003,38.845741,-104.692966,3.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1223758,27256,27249,39730,12,12,2,10,0.8333,0.6667,0.891,11,5,5,1.0,1412 COOLCREST DR,COLO SPGS,38.771372360000001,-104.802401930000002,12BY-32,-104.802401930000002,38.771372360000001,38.771389,-104.802404,1.9,False,PD12679,12BY-32,UG Transformer Bank,RCHM-78,38.771018249999997,-104.802364429999997,25.000000000000000,PD12678,12BY-32,UG Transformer Bank,RCHM-79,38.771326260000002,-104.802974199999994,25.000000000000000,39.5,49.9,same_feeder_ambiguous
1174425,27256,27249,39730,12,12,2,10,0.8333,0.6667,0.891,11,5,5,1.0,,,38.771416000000002,-104.802403880000000,12BY-32,-104.802403880000000,38.771416000000002,38.771389,-104.802404,3.0,False,PD12679,12BY-32,UG Transformer Bank,RCHM-78,38.771018249999997,-104.802364429999997,25.000000000000000,PD12678,12BY-32,UG Transformer Bank,RCHM-79,38.771326260000002,-104.802974199999994,25.000000000000000,44.4,50.4,same_feeder_ambiguous
1310394,100765,100766,57111,10,10,1,9,0.9,0.8,0.889,9,5,5,1.0,"2421 PINE VALLEY VW, SPKG",COLO SPGS,38.969490280000002,-104.782058359999994,12KC-11,-104.782058359999994,38.969490280000002,38.969239,-104.782087,28.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1003924,22739,7431,541,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,6026 PIONEER MESA DR,COLO SPGS,38.935793310000001,-104.725155029999996,13BG-2,-104.725155029999996,38.935793310000001,38.935791,-104.725155,0.3,False,PD13562,13BG-2,UG Transformer Bank,RWT-119,38.936192429999998,-104.726090389999996,25.000000000000000,PD13564,13BG-2,UG Transformer Bank,RWT-121,38.935694580000003,-104.724826629999995,25.000000000000000,92.3,30.5,same_feeder_ambiguous
1034187,294076,309758,9318,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,10816 ECHO CANYON DR,COLO SPGS,38.987937260000002,-104.760020539999999,12KC-12,-104.760020539999999,38.987937260000002,38.987909,-104.76002,3.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1059222,15003,15043,14296,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,483 CRYSTAL HILLS BLVD,MANITOU,38.843389660000000,-104.895678329999996,13FV-4,-104.895678329999996,38.843389660000000,38.843346,-104.895754,8.2,False,UG20390,13FV-4,UG Transformer Bank,RCH-55,38.843919679999999,-104.895476020000004,25.000000000000000,UG20764,13FV-4,UG Transformer Bank,RCH-65,38.843124029999998,-104.896159179999998,37.500000000000000,61.5,51.1,same_feeder_ambiguous
1090420,26089,26087,14824,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,25 STOVEL CIR,COLO SPGS,38.833546100000000,-104.742748230000004,12PV-2,-104.742748230000004,38.833546100000000,38.83355,-104.742849,8.7,False,PD6579,12PV-2,UG Transformer Bank,RKR-3,38.833222929999998,-104.742746659999995,50.000000000000000,PD6578,12PV-2,UG Transformer Bank,RKR-4,38.833369930000003,-104.743292909999994,50.000000000000000,35.9,51.1,same_feeder_ambiguous
1078103,145605,145606,19128,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,3530 RED BARON DR,COLO SPGS,38.779825910000000,-104.732525080000002,13KE-71,-104.732525080000002,38.779825910000000,38.779825,-104.732525,0.1,False,,,,,,,,,,,,,,,,,unknown_feeder
1178651,21210,21186,41737,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,1180 W BIJOU ST,COLO SPGS,38.838751240000001,-104.841910799999994,13Y-1,-104.841910799999994,38.838751240000001,38.8389,-104.842014,18.8,False,OH27039,13Y-1,OH Transformer Bank,,38.838205070000001,-104.841485530000000,50.000000000000000,OH27025,13Y-1,OH Transformer Bank,,38.839086909999999,-104.843051770000002,50.000000000000000,71.0,105.6,same_feeder_ambiguous
1184440,3113,3121,41985,8,8,1,7,0.875,0.75,0.886,7,5,5,1.0,402 COOPER AVE,COLO SPGS,38.839233110000002,-104.835079620000002,12FT-4,-104.835079620000002,38.839233110000002,38.839264,-104.835081,3.4,False,OH26065,12FT-4,OH Transformer Bank,,38.839007350000003,-104.834600469999998,25.000000000000000,OH26065,12FT-4,OH Transformer Bank,,38.839007350000003,-104.834600469999998,25.000000000000000,48.5,48.5,same_feeder_ambiguous
