BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1070505,5291,5303,16566,1608 ROSEMONT DR,COLO SPGS,38.762724489999997,-104.738064469999998,13KE-71,-104.738064469999998,38.762724489999997,38.762763,-104.738061,4.3,False,OH23935,13KE-71,OH Transformer Bank,,38.762725300000000,-104.738196380000005,25.000000000000000,OH23935,13KE-71,OH Transformer Bank,,38.762725300000000,-104.738196380000005,25.000000000000000,11.4,11.4,same_feeder_ambiguous
1068728,5886,5901,16592,,,38.971671780000001,-104.791326029999993,12KC-11,-104.791326029999993,38.971671780000001,38.97168,-104.791271,4.8,False,PD4447,12KC-11,UG Transformer Bank,RTT-28,38.971810710000000,-104.791435649999997,25.000000000000000,PD4434,12KC-11,UG Transformer Bank,RTT-18,38.970101679999999,-104.790848839999995,50.000000000000000,18.1,179.4,same_feeder_ambiguous
1084255,5886,5901,16592,2075 BRAMBLWOOD LN,COLO SPGS,38.971698859999997,-104.791321440000004,12KC-11,-104.791321440000004,38.971698859999997,38.97168,-104.791271,4.8,False,PD4447,12KC-11,UG Transformer Bank,RTT-28,38.971810710000000,-104.791435649999997,25.000000000000000,PD4434,12KC-11,UG Transformer Bank,RTT-18,38.970101679999999,-104.790848839999995,50.000000000000000,15.9,182.2,same_feeder_ambiguous
1068902,377291,376844,16623,"13420 SILVER ROSE LN, N RESTROOMS",COLO SPGS,39.025789379999999,-104.796147450000007,12FH-11,-104.796147450000007,39.025789379999999,39.026186,-104.793985,191.9,True,,,,,,,,,,,,,,,,,unknown_feeder
1068951,5887,5878,16631,2115 MULLIGAN DR,COLO SPGS,38.971534890000001,-104.788552899999999,12KC-11,-104.788552899999999,38.971534890000001,38.971551,-104.788555,1.8,False,PD5871,12KC-11,UG Transformer Bank,RTT-23,38.971686599999998,-104.788758770000001,50.000000000000000,PD107785,12KC-11,UG Transformer Bank,RTT-21,38.972341080000000,-104.788665960000003,75.000000000000000,24.5,90.2,same_feeder_ambiguous
1068949,5887,5878,16631,2105 MULLIGAN DR,COLO SPGS,38.971386400000000,-104.788986280000003,12KC-11,-104.788986280000003,38.971386400000000,38.971486,-104.789036,11.9,False,PD5871,12KC-11,UG Transformer Bank,RTT-23,38.971686599999998,-104.788758770000001,50.000000000000000,PD107785,12KC-11,UG Transformer Bank,RTT-21,38.972341080000000,-104.788665960000003,75.000000000000000,38.7,109.7,same_feeder_ambiguous
1095593,5887,5878,16631,9715 BRASSIE CT,COLO SPGS,38.971939589999998,-104.789304090000002,12KC-11,-104.789304090000002,38.971939589999998,38.971956,-104.789306,1.8,False,PD5871,12KC-11,UG Transformer Bank,RTT-23,38.971686599999998,-104.788758770000001,50.000000000000000,PD107785,12KC-11,UG Transformer Bank,RTT-21,38.972341080000000,-104.788665960000003,75.000000000000000,54.9,71.0,same_feeder_ambiguous
1069477,19232,19140,16634,4658 WITCHES HOLLOW LN,COLO SPGS,38.766584330000001,-104.743836860000002,13KE-71,-104.743836860000002,38.766584330000001,38.76668,-104.7439,12.0,False,PD7253,13KE-71,UG Transformer Bank,RBRA-52,38.766789910000000,-104.743804819999994,25.000000000000000,PD7267,13KE-71,UG Transformer Bank,RBRA-50,38.768089220000000,-104.743552080000001,25.000000000000000,23.0,169.1,same_feeder_ambiguous
1069481,19232,19140,16634,,,38.766633249999998,-104.743537349999997,13KE-71,-104.743537349999997,38.766633249999998,38.766633,-104.743537,0.0,False,PD7253,13KE-71,UG Transformer Bank,RBRA-52,38.766789910000000,-104.743804819999994,25.000000000000000,PD7267,13KE-71,UG Transformer Bank,RBRA-50,38.768089220000000,-104.743552080000001,25.000000000000000,29.0,161.9,same_feeder_ambiguous
1069482,19232,19140,16634,4650 WITCHES HOLLOW LN,COLO SPGS,38.766599870000000,-104.744042800000003,13KE-71,-104.744042800000003,38.766599870000000,38.766572,-104.744073,4.1,False,PD7253,13KE-71,UG Transformer Bank,RBRA-52,38.766789910000000,-104.743804819999994,25.000000000000000,PD7267,13KE-71,UG Transformer Bank,RBRA-50,38.768089220000000,-104.743552080000001,25.000000000000000,29.5,171.0,same_feeder_ambiguous
1069483,19232,19140,16634,4666 WITCHES HOLLOW LN,COLO SPGS,38.766589050000000,-104.743739320000003,13KE-71,-104.743739320000003,38.766589050000000,38.766559,-104.743727,3.5,False,PD7253,13KE-71,UG Transformer Bank,RBRA-52,38.766789910000000,-104.743804819999994,25.000000000000000,PD7267,13KE-71,UG Transformer Bank,RBRA-50,38.768089220000000,-104.743552080000001,25.000000000000000,23.0,167.6,same_feeder_ambiguous
1084245,19232,19140,16634,4674 WITCHES HOLLOW LN,COLO SPGS,38.766665250000003,-104.743542180000006,13KE-71,-104.743542180000006,38.766665250000003,38.766633,-104.743537,3.6,False,PD7253,13KE-71,UG Transformer Bank,RBRA-52,38.766789910000000,-104.743804819999994,25.000000000000000,PD7267,13KE-71,UG Transformer Bank,RBRA-50,38.768089220000000,-104.743552080000001,25.000000000000000,26.7,158.3,same_feeder_ambiguous
1068986,19163,19160,16635,4934 WITCHES HOLLOW LN,COLO SPGS,38.767837680000000,-104.742098330000005,13KE-71,-104.742098330000005,38.767837680000000,38.767906,-104.742112,7.7,False,PD8131,13KE-71,UG Transformer Bank,RBRA-68,38.767692680000003,-104.741414390000003,25.000000000000000,PD8132,13KE-71,UG Transformer Bank,RBRA-67,38.767687930000001,-104.742193670000006,25.000000000000000,61.4,18.6,same_feeder_ambiguous
1068988,19163,19160,16635,4926 WITCHES HOLLOW LN,COLO SPGS,38.767853950000003,-104.741894930000001,13KE-71,-104.741894930000001,38.767853950000003,38.767782,-104.741929,8.5,False,PD8131,13KE-71,UG Transformer Bank,RBRA-68,38.767692680000003,-104.741414390000003,25.000000000000000,PD8132,13KE-71,UG Transformer Bank,RBRA-67,38.767687930000001,-104.742193670000006,25.000000000000000,45.4,31.8,same_feeder_ambiguous
1075728,19159,19160,16635,4945 WITCHES HOLLOW LN,COLO SPGS,38.767362220000003,-104.742500269999994,13KE-71,-104.742500269999994,38.767362220000003,38.767299,-104.742456,8.0,False,PD8133,13KE-71,UG Transformer Bank,RBRA-66,38.767717699999999,-104.742884970000006,25.000000000000000,PD8132,13KE-71,UG Transformer Bank,RBRA-67,38.767687930000001,-104.742193670000006,25.000000000000000,51.7,44.9,same_feeder_ambiguous
1069023,27310,19163,16643,4850 WITCHES HOLLOW LN,COLO SPGS,38.767271880000003,-104.741232370000006,13KE-71,-104.741232370000006,38.767271880000003,38.767323,-104.741232,5.7,False,PD8130,13KE-71,UG Transformer Bank,RBRA-69,38.766813749999997,-104.741420399999996,25.000000000000000,PD8131,13KE-71,UG Transformer Bank,RBRA-68,38.767692680000003,-104.741414390000003,25.000000000000000,53.5,49.4,same_feeder_ambiguous
1078700,19160,19163,16643,4913 WITCHES HOLLOW LN,COLO SPGS,38.767383729999999,-104.741779350000002,13KE-71,-104.741779350000002,38.767383729999999,38.767378,-104.741721,5.1,False,PD8132,13KE-71,UG Transformer Bank,RBRA-67,38.767687930000001,-104.742193670000006,25.000000000000000,PD8131,13KE-71,UG Transformer Bank,RBRA-68,38.767692680000003,-104.741414390000003,25.000000000000000,49.3,46.7,same_feeder_ambiguous
1084416,27310,19163,16643,4850 WITCHES HOLLOW LN,COLO SPGS,38.767275030000000,-104.741275259999995,13KE-71,-104.741275259999995,38.767275030000000,38.767323,-104.741232,6.5,False,PD8130,13KE-71,UG Transformer Bank,RBRA-69,38.766813749999997,-104.741420399999996,25.000000000000000,PD8131,13KE-71,UG Transformer Bank,RBRA-68,38.767692680000003,-104.741414390000003,25.000000000000000,52.8,48.0,same_feeder_ambiguous
1069017,,20540,16654,"1391 INTERQUEST PKWY, HSEMTR",COLO SPGS,38.990227210000000,-104.798854739999996,,-104.798854739999996,38.990227210000000,38.854729,-104.915967,18156.2,True,,,,,,,,OH45384,12HY-1,OH Transformer Bank,,38.854943419999998,-104.915017919999997,25.000000000000000,,18090.7,new_assignment
1069944,19227,27310,16656,4774 WITCHES HOLLOW LN,COLO SPGS,38.766623869999997,-104.741756269999996,13KE-71,-104.741756269999996,38.766623869999997,38.76669,-104.741749,7.4,False,PD8129,13KE-71,UG Transformer Bank,RBRA-70,38.766809979999998,-104.742215709999996,25.000000000000000,PD8130,13KE-71,UG Transformer Bank,RBRA-69,38.766813749999997,-104.741420399999996,25.000000000000000,44.9,36.0,same_feeder_ambiguous
1069040,19229,19227,16662,4737 WITCHES HOLLOW LN,COLO SPGS,38.767017350000003,-104.742512669999996,13KE-71,-104.742512669999996,38.767017350000003,38.767092,-104.742446,10.1,False,PD8128,13KE-71,UG Transformer Bank,RBRA-71,38.766799130000003,-104.742897220000003,25.000000000000000,PD8129,13KE-71,UG Transformer Bank,RBRA-70,38.766809979999998,-104.742215709999996,25.000000000000000,41.2,34.6,same_feeder_ambiguous
1069992,19229,19227,16662,4742 WITCHES HOLLOW LN,COLO SPGS,38.766739170000001,-104.742513329999994,13KE-71,-104.742513329999994,38.766739170000001,38.76665,-104.742444,11.6,False,PD8128,13KE-71,UG Transformer Bank,RBRA-71,38.766799130000003,-104.742897220000003,25.000000000000000,PD8129,13KE-71,UG Transformer Bank,RBRA-70,38.766809979999998,-104.742215709999996,25.000000000000000,33.9,27.0,same_feeder_ambiguous
1069841,19297,19303,16689,4870 HENNINGS DR,COLO SPGS,38.765097160000003,-104.745848019999997,13KE-73,-104.745848019999997,38.765097160000003,38.765108,-104.745868,2.1,False,PD7270,13KE-73,UG Transformer Bank,RBRA-38,38.764967329999998,-104.746670359999996,50.000000000000000,PD7270,13KE-73,UG Transformer Bank,RBRA-38,38.764967329999998,-104.746670359999996,50.000000000000000,72.7,72.7,same_feeder_ambiguous
1127223,18370,18277,16692,180 CLUBRIDGE PL,COLO SPGS,38.782696580000000,-104.830460630000005,13BR-2,-104.830460630000005,38.782696580000000,38.782737,-104.830479,4.8,False,UG19763,13BR-2,UG Transformer Bank,RCCE-8,38.782572790000003,-104.830089020000003,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,35.0,213.3,same_feeder_ambiguous
1280982,18370,18277,16692,170 CLUBRIDGE PL,COLO SPGS,38.782444099999999,-104.830401809999998,13BR-2,-104.830401809999998,38.782444099999999,38.782487,-104.830401,4.8,False,UG19763,13BR-2,UG Transformer Bank,RCCE-8,38.782572790000003,-104.830089020000003,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,30.7,227.3,same_feeder_ambiguous
1306759,18303,18277,16692,3370 CLUBHEIGHTS DR,COLO SPGS,38.783298739999999,-104.830249330000001,13BR-2,-104.830249330000001,38.783298739999999,38.783338,-104.83024,4.4,False,UG19787,13BR-2,UG Transformer Bank,RCCE-15,38.783391450000003,-104.830134830000006,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,14.3,164.5,same_feeder_ambiguous
1306761,18303,18277,16692,3350 CLUBHEIGHTS DR,COLO SPGS,38.783717969999998,-104.829947649999994,13BR-2,-104.829947649999994,38.783717969999998,38.783758,-104.829946,4.5,False,UG19787,13BR-2,UG Transformer Bank,RCCE-15,38.783391450000003,-104.830134830000006,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,39.8,127.7,same_feeder_ambiguous
1069195,18303,18277,16692,3380 CLUBHEIGHTS DR,COLO SPGS,38.783101660000000,-104.830429989999999,13BR-2,-104.830429989999999,38.783101660000000,38.783093,-104.830394,3.3,False,UG19787,13BR-2,UG Transformer Bank,RCCE-15,38.783391450000003,-104.830134830000006,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,41.1,187.6,same_feeder_ambiguous
1281525,18370,18277,16692,3410 CLUBHEIGHTS DR,COLO SPGS,38.782577369999998,-104.829936459999999,13BR-2,-104.829936459999999,38.782577369999998,38.78262,-104.829928,4.8,False,UG19763,13BR-2,UG Transformer Bank,RCCE-8,38.782572790000003,-104.830089020000003,50.000000000000000,UG19785,13BR-2,UG Transformer Bank,RCCE-20,38.783836489999999,-104.828481940000003,50.000000000000000,13.2,188.4,same_feeder_ambiguous
1069859,19297,19282,16693,4610 DOOLEY WAY,COLO SPGS,38.765744830000003,-104.745890739999993,13KE-73,-104.745890739999993,38.765744830000003,38.765775,-104.745889,3.4,False,PD7270,13KE-73,UG Transformer Bank,RBRA-38,38.764967329999998,-104.746670359999996,50.000000000000000,PD7280,13KE-73,UG Transformer Bank,RBRA-36,38.765853569999997,-104.746270559999999,25.000000000000000,109.7,35.1,same_feeder_ambiguous
1076291,18790,18728,16694,4015 ALLGOOD DR,COLO SPGS,38.773542059999997,-104.731376479999994,13KE-71,-104.731376479999994,38.773542059999997,38.773577,-104.731386,4.0,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,29.1,127.3,same_feeder_ambiguous
1135239,18790,18728,16694,4035 ALLGOOD DR,COLO SPGS,38.773142260000000,-104.731381220000003,13KE-71,-104.731381220000003,38.773142260000000,38.773086,-104.731382,6.3,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,47.3,166.4,same_feeder_ambiguous
1070714,18749,18728,16694,3960 ALLGOOD DR,COLO SPGS,38.773751500000003,-104.732000670000005,13KE-71,-104.732000670000005,38.773751500000003,38.773795,-104.732002,4.8,False,PD7848,13KE-71,UG Transformer Bank,VRCVE-18,38.774098989999999,-104.731968409999993,25.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,38.7,85.5,same_feeder_ambiguous
1079972,18790,18728,16694,4020 ALLGOOD DR,COLO SPGS,38.773316710000003,-104.731883699999997,13KE-71,-104.731883699999997,38.773316710000003,38.773323,-104.731905,2.0,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,24.4,134.9,same_feeder_ambiguous
1079081,18790,18728,16694,4010 ALLGOOD DR,COLO SPGS,38.773550880000002,-104.731913559999995,13KE-71,-104.731913559999995,38.773550880000002,38.773592,-104.731909,4.6,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,19.6,108.8,same_feeder_ambiguous
1079059,18790,18728,16694,4025 ALLGOOD DR,COLO SPGS,38.773310649999999,-104.731362619999999,13KE-71,-104.731362619999999,38.773310649999999,38.773349,-104.731363,4.3,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,35.4,150.2,same_feeder_ambiguous
1070931,18790,18728,16694,,,38.773113140000000,-104.731381990000003,13KE-71,-104.731381990000003,38.773113140000000,38.773086,-104.731382,3.0,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,49.9,169.3,same_feeder_ambiguous
1076290,18790,18728,16694,4005 ALLGOOD DR,COLO SPGS,38.773736120000002,-104.731469079999997,13KE-71,-104.731469079999997,38.773736120000002,38.773775,-104.731472,4.3,False,PD7847,13KE-71,UG Transformer Bank,VRCVE-17,38.773485430000001,-104.731703890000006,50.000000000000000,PD7849,13KE-71,UG Transformer Bank,VRCVE-19,38.774510339999999,-104.732158949999999,50.000000000000000,34.5,104.8,same_feeder_ambiguous
1069313,19183,19204,16707,5030 ELM GROVE DR,COLO SPGS,38.767330540000003,-104.738067520000001,13KE-71,-104.738067520000001,38.767330540000003,38.767389,-104.738033,7.2,False,PD7097,13KE-71,UG Transformer Bank,REGV-6,38.767403240000000,-104.737886119999999,25.000000000000000,PD7092,13KE-71,UG Transformer Bank,REGV-8,38.767161860000002,-104.738414640000002,25.000000000000000,17.7,35.5,same_feeder_ambiguous
1069315,19183,19204,16707,5040 ELM GROVE DR,COLO SPGS,38.767404380000002,-104.738140749999999,13KE-71,-104.738140749999999,38.767404380000002,38.767461,-104.738123,6.5,False,PD7097,13KE-71,UG Transformer Bank,REGV-6,38.767403240000000,-104.737886119999999,25.000000000000000,PD7092,13KE-71,UG Transformer Bank,REGV-8,38.767161860000002,-104.738414640000002,25.000000000000000,22.1,35.9,same_feeder_ambiguous
1069316,19183,19204,16707,5020 ELM GROVE DR,COLO SPGS,38.767278879999999,-104.737971279999996,13KE-71,-104.737971279999996,38.767278879999999,38.767312,-104.73794,4.6,False,PD7097,13KE-71,UG Transformer Bank,REGV-6,38.767403240000000,-104.737886119999999,25.000000000000000,PD7092,13KE-71,UG Transformer Bank,REGV-8,38.767161860000002,-104.738414640000002,25.000000000000000,15.7,40.6,same_feeder_ambiguous
