BADGE,PEER_STABILITY,PEERS_CONSIDERED,N_RUNS_SEEN
1280368,0.958,8,9
1280908,0.958,8,9
1280905,0.958,8,9
1280906,0.958,8,9
1280907,0.958,8,9
1272979,0.917,8,9
1272980,0.917,8,9
1272981,0.917,8,9
1272990,,0,9
1272999,,0,9
1273023,1.0,5,9
1273024,1.0,5,9
1273025,1.0,5,9
1273005,1.0,5,9
1273009,1.0,5,9
1273010,1.0,5,9
1273012,,0,9
1286283,1.0,2,9
1273019,1.0,2,9
1273020,1.0,2,9
1307788,1.0,5,9
1273035,1.0,5,9
1273036,1.0,5,9
1273037,1.0,5,9
1273038,1.0,5,9
1307786,1.0,5,9
1307829,0.968,7,9
1273040,0.968,7,9
1279122,0.968,7,9
1279123,0.778,7,9
1273039,0.968,7,9
1279121,0.968,7,9
1273041,0.968,7,9
1273042,0.968,7,9
1001430,1.0,1,9
1002147,1.0,1,9
1014603,0.889,1,9
1216594,0.889,1,9
1278214,1.0,1,9
1273043,1.0,1,9
1273048,1.0,1,9
1273050,1.0,1,9
1273049,,0,9
1273052,,0,9
1273055,1.0,8,9
1273056,1.0,8,9
1273057,1.0,8,9
1273058,1.0,8,9
1276540,1.0,8,9
1286111,1.0,8,9
1280005,1.0,8,9
1280006,1.0,8,9
1280008,1.0,8,9
1277209,0.694,4,9
1277210,0.75,4,9
1273063,0.667,4,9
1277129,0.75,4,9
1306780,0.694,4,9
1307796,1.0,6,9
1307765,1.0,6,9
1273064,1.0,6,9
1273065,1.0,6,9
1277451,1.0,6,9
1277452,1.0,6,9
1277449,1.0,6,9
1306778,0.833,2,9
1273070,0.778,2,9
1276079,0.833,2,9
1273071,0.981,6,9
1279071,0.981,6,9
1279072,0.981,6,9
1276350,0.981,6,9
1279085,0.981,6,9
1279087,0.981,6,9
1273072,0.889,6,9
1273073,,0,9
1068217,1.0,5,9
1067605,1.0,5,9
1067606,1.0,5,9
1067607,1.0,5,9
1014604,1.0,5,9
1067714,1.0,5,9
1273074,0.444,1,9
1288801,0.444,1,9
1274148,1.0,7,9
1280915,1.0,7,9
1273077,1.0,7,9
1281082,1.0,7,9
1273091,1.0,7,9
1280929,1.0,7,9
1277397,1.0,7,9
1273078,1.0,7,9
1273081,,0,9
1273084,1.0,5,9
1273103,1.0,5,9
1273105,1.0,5,9
1280617,1.0,5,9
1277492,1.0,5,9
1280619,1.0,5,9
1280623,1.0,3,9
1280624,1.0,3,9
1281157,1.0,3,9
1273085,1.0,3,9
1280606,0.556,1,9
1273087,0.556,1,9
1273088,1.0,1,9
1273089,1.0,1,9
1273096,,0,9
1273115,,0,9
1273117,0.889,4,9
1277279,0.972,4,9
1277280,0.972,4,9
1278762,0.972,4,9
1278764,0.972,4,9
1104672,0.833,2,9
1104722,0.667,2,9
1014605,0.833,2,9
1273123,,0,9
1273130,1.0,1,9
1273127,1.0,1,9
1273137,,0,9
1273142,,0,9
1273144,,0,9
1273151,,0,9
1273152,,0,9
1273153,,0,9
1273154,,0,9
1273173,,0,9
1124818,1.0,4,9
1124002,1.0,4,9
1124003,1.0,4,9
1124004,1.0,4,9
1014606,1.0,4,9
1273179,1.0,1,9
1273182,1.0,1,9
1273185,1.0,3,9
1273186,1.0,3,9
1273183,1.0,3,9
1273184,1.0,3,9
1273188,1.0,1,9
1273191,1.0,1,9
1273189,,0,9
1273190,,0,9
1273192,,0,9
1273193,,0,9
1273194,,0,9
1273212,,0,9
1273213,,0,9
1014607,1.0,2,9
1128865,1.0,2,9
1177921,1.0,2,9
1273221,,0,9
1273241,0.778,5,9
1273223,0.889,5,9
1273224,0.889,5,9
1273272,0.911,5,9
1288316,0.911,5,9
1273240,0.911,5,9
1273243,1.0,4,9
1273245,1.0,4,9
1273246,1.0,4,9
1273300,1.0,4,9
1275914,1.0,4,9
1273254,,0,9
1288171,1.0,4,9
1288173,1.0,4,9
1288174,1.0,4,9
1287603,1.0,4,9
1273266,1.0,4,9
1273278,1.0,6,9
1287947,1.0,6,9
1287948,1.0,6,9
1287949,1.0,6,9
1287950,1.0,6,9
1286089,1.0,6,9
1273402,1.0,6,9
1273289,,0,9
1273315,,0,9
1273316,,0,9
1273325,,0,9
1305942,0.593,30,9
1305943,0.444,30,9
1305944,0.5,30,9
1305945,0.467,30,9
1305958,0.526,30,9
1305959,0.556,30,9
1305961,0.467,30,9
1309454,0.593,30,9
1309456,0.548,30,9
1014608,0.556,30,9
1309457,0.489,30,9
1309460,0.493,30,9
1309461,0.444,30,9
1311290,0.5,30,9
1311291,0.448,30,9
1311292,0.593,30,9
1311293,0.519,30,9
1309477,0.526,30,9
1302947,0.444,30,9
1302948,0.489,30,9
1312282,0.537,30,9
1312283,0.53,30,9
1312284,0.593,30,9
1312285,0.519,30,9
1133477,0.47,30,9
1305930,0.485,30,9
1305931,0.444,30,9
1305932,0.548,30,9
1305933,0.444,30,9
1312056,0.489,30,9
1312057,0.489,30,9
1273426,0.944,6,9
1273331,0.944,6,9
1273332,0.667,6,9
1273333,0.944,6,9
1273336,0.944,6,9
1273337,0.944,6,9
1273338,0.944,6,9
1273379,1.0,7,9
1273380,1.0,7,9
1273382,1.0,7,9
1273423,1.0,7,9
1273424,1.0,7,9
1273425,1.0,7,9
1273334,1.0,7,9
1273335,1.0,7,9
1273340,0.931,8,9
1273375,0.736,8,9
1273376,0.931,8,9
1273377,0.931,8,9
1273378,0.639,8,9
1275799,0.931,8,9
1273391,0.931,8,9
1273392,0.931,8,9
1273393,0.931,8,9
1273345,1.0,1,9
1273346,1.0,1,9
1288178,1.0,3,9
1273357,1.0,3,9
1287622,1.0,3,9
1288175,1.0,3,9
1273358,,0,9
1273381,,0,9
1273384,,0,9
1275798,1.0,4,9
1289432,1.0,4,9
1273388,1.0,4,9
1273389,1.0,4,9
1273390,1.0,4,9
1273394,,0,9
1079332,1.0,5,9
1078471,1.0,5,9
1060049,1.0,5,9
1014609,1.0,5,9
1080706,1.0,5,9
1080707,1.0,5,9
1273395,,0,9
1273403,1.0,1,9
1285323,1.0,1,9
1273404,,0,9
1273405,1.0,1,9
1274303,1.0,1,9
1273406,,0,9
1273408,,0,9
1289436,1.0,3,9
1289219,1.0,3,9
1288672,1.0,3,9
1273409,1.0,3,9
1273416,,0,9
1273421,,0,9
1273432,,0,9
1158588,0.984,7,9
1125262,0.984,7,9
1171409,0.984,7,9
1121804,0.984,7,9
1121774,0.984,7,9
1121882,0.984,7,9
1014611,0.984,7,9
1248297,0.889,7,9
1275939,0.931,8,9
1287271,0.931,8,9
1287272,0.75,8,9
1287273,0.931,8,9
1273486,0.931,8,9
1273490,0.931,8,9
1287412,0.653,8,9
1287414,0.931,8,9
1273433,0.931,8,9
1273434,,0,9
1273436,1.0,6,9
1307826,1.0,6,9
1309971,1.0,6,9
1280807,1.0,6,9
1307813,1.0,6,9
1278835,1.0,6,9
1278836,1.0,6,9
1273437,0.944,4,9
1273438,0.944,4,9
1279105,0.944,4,9
1279106,0.944,4,9
1279107,0.778,4,9
1273442,0.6,5,9
1273487,0.689,5,9
1286254,0.756,5,9
1287415,0.689,5,9
1287416,0.756,5,9
1287417,0.556,5,9
1274119,0.838,11,9
1274120,0.444,11,9
1273443,0.818,11,9
1274122,0.838,11,9
1273445,0.818,11,9
1274121,0.768,11,9
1273444,0.838,11,9
1287652,0.768,11,9
1287274,0.808,11,9
1289597,0.838,11,9
1289604,0.747,11,9
1289605,0.747,11,9
1287267,0.75,12,9
1287268,0.815,12,9
1273446,0.796,12,9
1287270,0.787,12,9
1287269,0.815,12,9
1273485,0.787,12,9
1287855,0.463,12,9
1287856,0.769,12,9
1287857,0.796,12,9
1287858,0.815,12,9
1287411,0.75,12,9
1287413,0.787,12,9
1286253,0.796,12,9
1273449,,0,9
1273454,,0,9
1273462,,0,9
1025478,0.889,5,9
1025481,0.889,5,9
1021603,0.889,5,9
1021604,0.444,5,9
1021605,0.889,5,9
1014612,0.889,5,9
1277793,1.0,5,9
1277794,1.0,5,9
1277795,1.0,5,9
1277796,1.0,5,9
1277711,1.0,5,9
1273464,1.0,5,9
1273467,,0,9
1273500,,0,9
1273510,,0,9
1311058,1.0,6,9
1311059,1.0,6,9
1312228,1.0,6,9
1289619,1.0,6,9
1289620,1.0,6,9
1273521,1.0,6,9
1306976,1.0,6,9
1280785,1.0,5,9
1280637,1.0,5,9
1280640,1.0,5,9
1273523,1.0,5,9
1279800,1.0,5,9
1273525,1.0,5,9
1274081,1.0,6,9
1274082,1.0,6,9
1306394,1.0,6,9
1311741,1.0,6,9
1273529,1.0,6,9
1274078,1.0,6,9
1274079,1.0,6,9
1288467,0.889,1,9
1273530,0.889,1,9
1280848,1.0,7,9
1289451,1.0,7,9
1299846,1.0,7,9
1273551,1.0,7,9
1273553,1.0,7,9
1289471,1.0,7,9
1289474,1.0,7,9
1273531,1.0,7,9
1273534,0.907,6,9
1273567,0.907,6,9
1289556,0.907,6,9
1289560,0.815,6,9
1289561,0.907,6,9
1289562,0.907,6,9
1273722,0.537,6,9
1053492,1.0,4,9
1053494,1.0,4,9
1053495,1.0,4,9
1018814,1.0,4,9
1014613,1.0,4,9
1279782,0.984,7,9
1279783,0.984,7,9
1273543,0.984,7,9
1273546,0.889,7,9
1279078,0.984,7,9
1279080,0.984,7,9
1279020,0.984,7,9
1279799,0.984,7,9
1273544,0.981,6,9
1273545,0.981,6,9
1279018,0.981,6,9
1279019,0.981,6,9
1279797,0.981,6,9
1279798,0.889,6,9
1277890,0.981,6,9
1287300,1.0,4,9
1287301,1.0,4,9
1273547,1.0,4,9
1273548,1.0,4,9
1273550,1.0,4,9
1273549,1.0,2,9
1287953,1.0,2,9
1287441,1.0,2,9
1273554,,0,9
1273557,,0,9
1273562,,0,9
1273565,,0,9
1273582,,0,9
1277920,0.963,3,9
1277954,0.889,3,9
1273585,0.963,3,9
1277978,0.963,3,9
1001431,,0,9
1014614,1.0,5,9
1055014,1.0,5,9
1053466,1.0,5,9
1053467,1.0,5,9
1053451,1.0,5,9
1060189,1.0,5,9
1287812,1.0,4,9
1288539,1.0,4,9
1273590,1.0,4,9
1288541,1.0,4,9
1288542,1.0,4,9
1273596,1.0,2,9
1287247,1.0,2,9
1287248,1.0,2,9
1273603,0.762,7,9
1273604,0.651,7,9
1273605,0.556,7,9
1273606,0.762,7,9
1273607,0.54,7,9
1273608,0.54,7,9
1273609,0.762,7,9
1273610,0.762,7,9
1274088,0.978,5,9
1273769,0.978,5,9
1273612,0.978,5,9
1273779,0.978,5,9
1273780,0.978,5,9
1273781,0.889,5,9
1273627,1.0,2,9
1274142,1.0,2,9
1274177,1.0,2,9
1273631,1.0,5,9
1274187,1.0,5,9
1274188,1.0,5,9
1274189,1.0,5,9
1274190,1.0,5,9
1273682,1.0,5,9
1273632,,0,9
1277081,1.0,4,9
1273633,1.0,4,9
1277082,1.0,4,9
1277083,1.0,4,9
1277084,1.0,4,9
1273635,0.444,11,9
1273636,0.778,11,9
1273637,0.778,11,9
1273638,0.778,11,9
1273639,0.667,11,9
1273640,0.545,11,9
1273641,0.747,11,9
1273642,0.778,11,9
1273651,0.697,11,9
1273652,0.616,11,9
1273653,0.747,11,9
1273654,0.444,11,9
1277118,1.0,4,9
1273647,1.0,4,9
1273648,1.0,4,9
1273649,1.0,4,9
1273650,1.0,4,9
1014615,,0,9
1273656,0.444,11,9
1273657,0.818,11,9
1273690,0.778,11,9
1273683,0.778,11,9
1287407,0.818,11,9
1273685,0.818,11,9
1273684,0.606,11,9
1273655,0.818,11,9
1273688,0.818,11,9
1273689,0.556,11,9
1273658,0.818,11,9
1273687,0.556,11,9
1273663,,0,9
1273672,,0,9
1288288,1.0,1,9
1273675,1.0,1,9
1273677,1.0,1,9
1273678,1.0,1,9
1273679,1.0,1,9
1273681,1.0,1,9
1273680,,0,9
1274223,0.683,7,9
1274224,0.683,7,9
1274225,0.683,7,9
1311877,0.683,7,9
1274226,0.683,7,9
1273691,0.683,7,9
1273692,0.683,7,9
1273694,0.683,7,9
1273707,1.0,2,9
1273708,1.0,2,9
1273710,1.0,2,9
1273713,1.0,1,9
1273714,1.0,1,9
1014616,1.0,9,9
1023341,1.0,9,9
1135180,1.0,9,9
1055311,1.0,9,9
1019333,1.0,9,9
1019306,1.0,9,9
1019307,1.0,9,9
1019308,1.0,9,9
1019309,1.0,9,9
1070960,1.0,9,9
1273721,1.0,2,9
1289555,1.0,2,9
1289559,1.0,2,9
1273723,,0,9
1273727,0.889,1,9
1278367,0.889,1,9
1273729,,0,9
1273736,1.0,3,9
1273777,1.0,3,9
1273771,1.0,3,9
1273773,1.0,3,9
1273739,,0,9
1279945,1.0,2,9
1273744,1.0,2,9
1273746,1.0,2,9
1276144,1.0,6,9
1276095,1.0,6,9
1276096,1.0,6,9
1273747,1.0,6,9
1273749,1.0,6,9
1276141,1.0,6,9
1276143,1.0,6,9
1307880,1.0,1,9
1273755,1.0,1,9
1278244,1.0,1,9
1273758,1.0,1,9
1014617,,0,9
1273759,,0,9
1273761,1.0,5,9
1273762,1.0,5,9
1273803,1.0,5,9
1273805,1.0,5,9
1273789,1.0,5,9
1273790,1.0,5,9
1287515,1.0,5,9
1273763,1.0,5,9
1273765,1.0,5,9
1273766,1.0,5,9
1289572,1.0,5,9
1289574,1.0,5,9
1273764,,0,9
1273799,0.556,1,9
1273801,0.556,1,9
1273800,1.0,7,9
1279239,1.0,7,9
1280441,1.0,7,9
1280443,1.0,7,9
1308748,1.0,7,9
1298887,1.0,7,9
1298889,1.0,7,9
1279222,1.0,7,9
1273804,,0,9
1273822,,0,9
1278191,1.0,3,9
1274287,1.0,3,9
1273827,1.0,3,9
1273830,1.0,3,9
1273829,,0,9
1014619,,0,9
1273832,,0,9
1273833,,0,9
1274179,0.933,5,9
1274153,0.933,5,9
1286721,0.933,5,9
1273835,0.667,5,9
1274167,0.933,5,9
1274170,0.933,5,9
1273838,,0,9
1307408,1.0,4,9
1273840,1.0,4,9
1307774,1.0,4,9
1307776,1.0,4,9
1307777,1.0,4,9
1273841,,0,9
1273842,1.0,1,9
1307411,1.0,1,9
1273843,0.978,5,9
1273844,0.978,5,9
1273845,0.978,5,9
1288729,0.889,5,9
1288730,0.978,5,9
1289533,0.978,5,9
1288744,0.733,5,9
1288745,0.867,5,9
1273863,0.867,5,9
1288746,0.867,5,9
1288752,0.867,5,9
1273846,0.556,5,9
1274191,1.0,3,9
1288450,1.0,3,9
1273852,1.0,3,9
1274192,1.0,3,9
1023171,0.788,11,9
1014620,0.717,11,9
1027434,0.848,11,9
1027435,0.848,11,9
1027436,0.848,11,9
1027437,0.444,11,9
1030210,0.848,11,9
1027389,0.606,11,9
1023170,0.788,11,9
1027385,0.848,11,9
1027388,0.515,11,9
1023143,0.848,11,9
1273855,0.778,5,9
1273856,0.956,5,9
1273857,0.956,5,9
1273858,0.956,5,9
1274322,0.956,5,9
1286318,0.956,5,9
1273859,0.778,5,9
1273860,0.644,5,9
1273866,0.778,5,9
1287761,0.644,5,9
1273881,0.778,5,9
1273882,0.689,5,9
1273864,,0,9
1273868,,0,9
1273870,,0,9
1288712,0.968,7,9
1288714,0.968,7,9
1274288,0.968,7,9
1274290,0.968,7,9
1273871,0.778,7,9
1273872,0.968,7,9
1273873,0.968,7,9
1273874,0.968,7,9
1289023,0.968,7,9
1288488,0.968,7,9
1289026,0.968,7,9
1273884,0.889,7,9
1273883,0.889,7,9
1289024,0.968,7,9
1273885,0.968,7,9
1273886,0.968,7,9
1273892,,0,9
1273893,1.0,1,9
1273894,1.0,1,9
1307254,0.667,2,9
1273906,0.722,2,9
1273903,0.722,2,9
1021274,1.0,5,9
1026491,1.0,5,9
1014621,1.0,5,9
1027695,1.0,5,9
1027696,1.0,5,9
1027697,1.0,5,9
1273904,,0,9
1273905,,0,9
1280429,1.0,6,9
1273956,1.0,6,9
1306802,1.0,6,9
1273979,1.0,6,9
1273916,1.0,6,9
1273917,1.0,6,9
1273982,1.0,6,9
1274246,1.0,7,9
1277952,1.0,7,9
1274350,1.0,7,9
1277945,1.0,7,9
1277946,1.0,7,9
1277947,1.0,7,9
1285844,1.0,7,9
1273918,1.0,7,9
1273920,1.0,9,9
1274212,1.0,9,9
1273922,1.0,9,9
1277866,1.0,9,9
1306651,1.0,9,9
1273965,1.0,9,9
1277881,1.0,9,9
1277883,1.0,9,9
1306804,1.0,9,9
1298176,1.0,9,9
1273921,0.972,4,9
1277781,0.972,4,9
1277782,0.889,4,9
1277784,0.972,4,9
1273978,0.972,4,9
1274020,1.0,5,9
1274021,1.0,5,9
1274022,1.0,5,9
1273931,1.0,5,9
1273932,1.0,5,9
1274035,1.0,5,9
1273933,,0,9
1287390,1.0,7,9
1274095,1.0,7,9
1273936,1.0,7,9
1274037,1.0,7,9
1274038,1.0,7,9
1274075,1.0,7,9
1274076,1.0,7,9
1274080,1.0,7,9
1273937,,0,9
1014623,0.761,13,9
1022478,0.496,13,9
1026630,0.709,13,9
1026631,0.761,13,9
1026632,0.462,13,9
1031919,0.718,13,9
1026674,0.65,13,9
1026633,0.658,13,9
1022523,0.726,13,9
1022524,0.453,13,9
1022525,0.444,13,9
1026675,0.726,13,9
1026676,0.701,13,9
1026677,0.761,13,9
1306648,0.944,2,9
1273939,0.944,2,9
1273942,0.889,2,9
1288491,0.889,4,9
1288492,0.889,4,9
1274356,0.556,4,9
1273940,0.889,4,9
1285843,0.889,4,9
1273941,,0,9
1273943,0.733,5,9
1288524,0.667,5,9
1289535,0.778,5,9
1273944,0.667,5,9
1273945,0.778,5,9
1273946,0.778,5,9
1273952,0.889,6,9
1277723,0.981,6,9
1277725,0.981,6,9
1277726,0.981,6,9
1288519,0.981,6,9
1277721,0.981,6,9
1277722,0.981,6,9
1282910,0.944,4,9
1273959,0.917,4,9
1273960,0.917,4,9
1273961,0.944,4,9
1273962,0.944,4,9
1309534,0.981,6,9
1309535,0.981,6,9
1309536,0.889,6,9
1300521,0.981,6,9
1273967,0.981,6,9
1273969,0.981,6,9
1297764,0.981,6,9
1305462,0.952,7,9
1305463,0.952,7,9
1305464,0.952,7,9
1305465,0.952,7,9
1273968,0.952,7,9
1305537,0.952,7,9
1273970,0.952,7,9
1300149,0.667,7,9
1277761,0.733,5,9
1277762,0.556,5,9
1277764,0.556,5,9
1273975,0.733,5,9
1273976,0.733,5,9
1273977,0.733,5,9
1288033,1.0,5,9
1288034,1.0,5,9
1288325,1.0,5,9
1273983,1.0,5,9
1288210,1.0,5,9
1288031,1.0,5,9
1035296,0.952,7,9
1035299,0.857,7,9
1035300,0.952,7,9
1014625,0.873,7,9
1023029,0.873,7,9
1035347,0.952,7,9
1035348,0.952,7,9
1035350,0.952,7,9
1273985,1.0,5,9
1289482,1.0,5,9
1289479,1.0,5,9
1287439,1.0,5,9
1287442,1.0,5,9
1274112,1.0,5,9
1287644,1.0,5,9
1273995,1.0,5,9
1273998,1.0,5,9
1274001,1.0,5,9
1277710,1.0,5,9
1277712,1.0,5,9
1274000,,0,9
1288534,1.0,3,9
1274002,1.0,3,9
1288533,1.0,3,9
1288531,1.0,3,9
1286299,0.833,8,9
1287362,0.764,8,9
1280765,0.833,8,9
1280766,0.611,8,9
1280767,0.625,8,9
1280768,0.833,8,9
1274007,0.833,8,9
1280715,0.611,8,9
1280716,0.833,8,9
1274008,1.0,3,9
1281149,1.0,3,9
1281150,1.0,3,9
1276732,1.0,3,9
1274012,,0,9
1274017,,0,9
1274036,,0,9
1274045,,0,9
1047840,1.0,5,9
1047911,1.0,5,9
1014629,1.0,5,9
1047913,1.0,5,9
1047914,1.0,5,9
1047917,1.0,5,9
1274050,1.0,1,9
1274064,1.0,1,9
1274061,,0,9
1274069,,0,9
1274077,,0,9
1286663,1.0,3,9
1286664,1.0,3,9
1274091,1.0,3,9
1274094,1.0,3,9
1274092,,0,9
1274183,0.667,5,9
1274184,0.933,5,9
1274186,0.933,5,9
1274099,0.933,5,9
1274100,0.933,5,9
1274101,0.933,5,9
1274107,,0,9
1274109,,0,9
1274113,1.0,4,9
1287363,1.0,4,9
1288151,1.0,4,9
1288152,1.0,4,9
1288153,1.0,4,9
1001432,,0,9
1024604,0.963,6,9
1024605,0.87,6,9
1255021,0.963,6,9
1024650,0.963,6,9
1014630,0.963,6,9
1024651,0.87,6,9
1249928,0.963,6,9
1274124,0.889,6,9
1274125,0.981,6,9
1274126,0.981,6,9
1274127,0.981,6,9
1274129,0.981,6,9
1311300,0.981,6,9
1274130,0.981,6,9
1287719,1.0,4,9
1287720,1.0,4,9
1287721,1.0,4,9
1287722,1.0,4,9
1274128,1.0,4,9
1274131,,0,9
1274133,1.0,5,9
1274135,1.0,5,9
1274136,1.0,5,9
1274137,1.0,5,9
1274138,1.0,5,9
1278188,1.0,5,9
1288754,1.0,3,9
1274139,1.0,3,9
1288751,1.0,3,9
1288753,1.0,3,9
1274150,,0,9
1282178,1.0,5,9
1274159,1.0,5,9
1274160,1.0,5,9
1274289,1.0,5,9
1274162,1.0,5,9
1278187,1.0,5,9
1274161,,0,9
1287360,1.0,5,9
1281085,1.0,5,9
1281086,1.0,5,9
1281087,1.0,5,9
1281088,1.0,5,9
1274166,1.0,5,9
1288448,1.0,4,9
1287388,1.0,4,9
1299994,1.0,4,9
1274173,1.0,4,9
1274174,1.0,4,9
1014632,0.667,4,9
1047892,0.917,4,9
1047895,0.917,4,9
1047896,0.917,4,9
1047898,0.917,4,9
1274175,,0,9
1274176,,0,9
1274185,,0,9
1274263,1.0,2,9
1274200,1.0,2,9
1274266,1.0,2,9
1287596,1.0,1,9
1274203,1.0,1,9
1274204,1.0,1,9
1274205,1.0,1,9
1274206,,0,9
1286687,1.0,5,9
1286688,1.0,5,9
1286689,1.0,5,9
1286690,1.0,5,9
1274207,1.0,5,9
1274209,1.0,5,9
1277077,1.0,5,9
1277061,1.0,5,9
1277063,1.0,5,9
1277064,1.0,5,9
1274210,1.0,5,9
1277078,1.0,5,9
1274213,,0,9
1030303,1.0,5,9
1030304,1.0,5,9
1030307,1.0,5,9
1030308,1.0,5,9
1030309,1.0,5,9
1014640,1.0,5,9
1274215,1.0,6,9
1274217,1.0,6,9
1277906,1.0,6,9
1280212,1.0,6,9
1277907,1.0,6,9
1288279,1.0,6,9
1277750,1.0,6,9
1288355,1.0,7,9
1274216,1.0,7,9
1288357,1.0,7,9
1288358,1.0,7,9
1277922,1.0,7,9
1277924,1.0,7,9
1277749,1.0,7,9
1277751,1.0,7,9
1274218,,0,9
1274244,1.0,2,9
1274230,1.0,2,9
1277948,1.0,2,9
1274235,,0,9
1288659,1.0,6,9
1288660,1.0,6,9
1288661,1.0,6,9
1288694,1.0,6,9
1288662,1.0,6,9
1274236,1.0,6,9
1274237,1.0,6,9
1297768,1.0,1,9
1274241,1.0,1,9
1274242,,0,9
1274251,0.911,5,9
1274252,0.822,5,9
1286722,0.911,5,9
1286672,0.911,5,9
1286673,0.911,5,9
1286674,0.822,5,9
1274253,,0,9
1014641,,0,9
1274276,0.657,11,9
1274277,0.737,11,9
1274278,0.687,11,9
1274255,0.758,11,9
1274256,0.465,11,9
1274257,0.778,11,9
1274258,0.576,11,9
1274271,0.687,11,9
1274272,0.545,11,9
1274273,0.576,11,9
1274274,0.778,11,9
1274275,0.778,11,9
1286029,0.704,6,9
1274259,0.63,6,9
1274260,0.5,6,9
1274261,0.704,6,9
1274262,0.444,6,9
1289143,0.574,6,9
1288310,0.704,6,9
1274269,1.0,1,9
1274267,1.0,1,9
1274268,,0,9
1274270,,0,9
1274285,1.0,3,9
1274286,1.0,3,9
1274279,1.0,3,9
1286656,1.0,3,9
1274280,,0,9
1274281,,0,9
1274282,,0,9
1274283,,0,9
1053943,1.0,7,9
1053962,1.0,7,9
1049019,1.0,7,9
1014642,1.0,7,9
1053874,1.0,7,9
1053940,1.0,7,9
1053941,1.0,7,9
1053942,1.0,7,9
1274284,,0,9
1274293,1.0,1,9
1274295,1.0,1,9
1274294,,0,9
1274312,,0,9
1274313,1.0,4,9
1277090,1.0,4,9
1277091,1.0,4,9
1277092,1.0,4,9
1277485,1.0,4,9
1274317,0.889,2,9
1274318,0.944,2,9
1274320,0.944,2,9
1274324,1.0,2,9
1274321,1.0,2,9
1274323,1.0,2,9
1274330,1.0,1,9
1274331,1.0,1,9
1274342,0.356,5,9
1289588,0.711,5,9
1289589,0.089,5,9
1289590,0.711,5,9
1287275,0.711,5,9
1287278,0.711,5,9
1289592,1.0,3,9
1274344,1.0,3,9
1274346,1.0,3,9
1274347,1.0,3,9
1136781,1.0,5,9
1124193,1.0,5,9
1124194,1.0,5,9
1128396,1.0,5,9
1014644,1.0,5,9
1137489,1.0,5,9
1289594,1.0,2,9
1274345,1.0,2,9
1274348,1.0,2,9
1274457,,0,9
1274464,,0,9
1286633,0.926,3,9
1274564,0.926,3,9
1286565,0.926,3,9
1286566,0.926,3,9
1285939,1.0,1,9
1274567,1.0,1,9
1275377,,0,9
1275379,,0,9
1275381,,0,9
1275382,,0,9
1275383,,0,9
1298986,1.0,5,9
1299001,1.0,5,9
1299004,1.0,5,9
1078384,1.0,5,9
1298987,1.0,5,9
1014645,1.0,5,9
1275384,,0,9
1275388,,0,9
1275406,,0,9
1275590,,0,9
1275600,,0,9
1300194,1.0,4,9
1300195,1.0,4,9
1300196,1.0,4,9
1300172,1.0,4,9
1275601,1.0,4,9
1275612,,0,9
1275618,,0,9
1275619,,0,9
1275621,,0,9
1014647,1.0,1,9
1048858,1.0,1,9
1285850,1.0,1,9
1275622,1.0,1,9
1275623,,0,9
1275624,,0,9
1275628,,0,9
1275633,,0,9
1275638,,0,9
1275648,,0,9
1275650,,0,9
1275658,,0,9
1275660,,0,9
1053620,0.889,6,9
1040763,0.981,6,9
1040765,0.981,6,9
1040806,0.981,6,9
1040815,0.981,6,9
1040816,0.981,6,9
1014648,0.981,6,9
1275661,,0,9
1275664,,0,9
1275669,,0,9
1275672,,0,9
1275674,,0,9
1275684,,0,9
1275689,,0,9
1275690,,0,9
1275692,,0,9
1275693,,0,9
1019246,0.778,4,9
1019247,0.833,4,9
1019248,0.833,4,9
1019249,0.556,4,9
1014649,0.778,4,9
1275697,,0,9
1289761,1.0,1,9
1275706,1.0,1,9
1275711,,0,9
1275722,,0,9
1275727,1.0,4,9
1287571,1.0,4,9
1287572,1.0,4,9
1287573,1.0,4,9
1287574,1.0,4,9
1287231,1.0,4,9
1287232,1.0,4,9
1287233,1.0,4,9
1287234,1.0,4,9
1275728,1.0,4,9
1275731,,0,9
1275733,1.0,1,9
1275734,1.0,1,9
1275757,,0,9
1275762,,0,9
1011581,0.75,4,9
1001433,0.722,4,9
1001434,0.722,4,9
1002189,0.75,4,9
1002124,0.722,4,9
1014651,0.889,7,9
1054985,0.889,7,9
1069217,0.889,7,9
1054987,0.508,7,9
1059786,0.889,7,9
1069169,0.889,7,9
1069171,0.889,7,9
1069172,0.603,7,9
1275763,,0,9
1275777,,0,7
1287237,1.0,2,9
1287262,1.0,2,9
1275790,1.0,2,9
1285857,1.0,1,9
1275832,1.0,1,9
1275841,,0,9
1275845,1.0,1,9
1275846,1.0,1,9
1275848,,0,9
1289869,1.0,1,9
1275872,1.0,1,9
1275873,,0,9
1275876,,0,9
1014653,,0,9
1275884,,0,9
1275906,,0,9
1275912,,0,9
1275917,,0,9
1275920,,0,9
1277564,0.6,5,9
1275921,0.622,5,9
1289202,0.667,5,9
1278304,0.6,5,9
1276809,0.622,5,9
1276812,0.711,5,9
1288159,0.778,1,9
1275922,0.778,1,9
1275923,,0,9
1275926,,0,9
1287386,0.825,7,9
1275929,0.444,7,9
1287379,0.778,7,9
1287380,0.714,7,9
1287381,0.825,7,9
1287382,0.825,7,9
1287383,0.746,7,9
1287385,0.714,7,9
1014655,0.878,10,9
1024318,0.878,10,9
1027267,0.6,10,9
