BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1025042,259197.0,343323.0,2485
1163437,259197.0,343323.0,2485
1012967,259197.0,343323.0,2485
1025619,10416.0,10336.0,2493
1007797,24101.0,24086.0,2498
1265550,,384443.0,2512
1021870,11987.0,24777.0,2516
1265541,14421.0,444268.0,2527
1127091,2498.0,444268.0,2527
1127095,2498.0,444268.0,2527
1265302,14421.0,444268.0,2527
1132538,24862.0,24882.0,2540
1134441,24862.0,24882.0,2540
1007399,24891.0,24882.0,2540
1039735,9080.0,9030.0,2541
1039736,9080.0,9030.0,2541
1039737,9080.0,9030.0,2541
1039738,9080.0,9030.0,2541
1039742,23526.0,9030.0,2541
1039743,9080.0,9030.0,2541
1011424,23361.0,9030.0,2541
1039747,23526.0,9030.0,2541
1048079,23526.0,9030.0,2541
1046633,23526.0,9030.0,2541
1007313,33623.0,33617.0,2553
1007350,33623.0,33617.0,2553
1007351,33623.0,33617.0,2553
1007352,33623.0,33617.0,2553
1008559,33616.0,33617.0,2553
1008566,33616.0,33617.0,2553
1008568,33616.0,33617.0,2553
1008631,33616.0,33617.0,2553
1007311,33623.0,33617.0,2553
1257381,63655.0,3533.0,2558
1130978,482623.0,482621.0,2577
1137819,482622.0,482621.0,2577
1158562,11967.0,482621.0,2577
1007400,482623.0,482621.0,2577
1283270,482623.0,482621.0,2577
1034755,482623.0,482621.0,2577
1025254,12705.0,25132.0,2584
1025106,10616.0,10636.0,2588
1025644,12688.0,25174.0,2634
1229499,183042.0,654.0,2636
1226885,23030.0,23047.0,2655
1009171,158740.0,677.0,2671
1013844,324.0,317.0,2692
1007839,689.0,681.0,2709
1007841,681.0,689.0,2710
1131749,25375.0,25371.0,2739
1008288,11349.0,24576.0,2821
1008361,145599.0,145600.0,2834
1303991,22401.0,6804.0,2850
1128296,22424.0,6804.0,2850
1303967,22424.0,6804.0,2850
1303969,22424.0,6804.0,2850
1304205,22401.0,6804.0,2850
1008441,22424.0,6804.0,2850
1020061,384655.0,384494.0,2856
1097041,384655.0,384494.0,2856
1097043,384655.0,384494.0,2856
1097044,384655.0,384494.0,2856
1096111,384653.0,384494.0,2856
1008463,384655.0,384494.0,2856
1096949,384653.0,384494.0,2856
